patch_id,city_code,entropy_normalised,n_4way,n_3way,n_deadend,proportion_4way,proportion_3way,proportion_deadend,mean_degree,mean_edge_length,total_edge_length,meshedness,intersection_density,street_density,circuity,distance_to_center_km
adelaide_0973,adelaide,0.925333,6,39,11,0.077922,0.506494,0.142857,2.5195,86.28,8369.1,0.14094,120.31,13.0767,1.031494,10.02
warsaw_0143,warsaw,0.916858,114,475,152,0.143758,0.598991,0.191677,2.7137,26.46,28468.03,0.179633,1239.06,44.4813,1.054069,6.526
istanbul_1713,istanbul,0.902203,3,18,6,0.083333,0.5,0.166667,2.5,97.56,4390.05,0.149254,56.25,6.8594,1.077585,40.723
tehran_0046,tehran,0.928187,89,232,14,0.245856,0.640884,0.038674,3.1436,33.28,18933.65,0.289291,565.62,29.5838,1.049322,20.313
bengaluru_0540,bengaluru,0.874754,50,91,66,0.219298,0.399123,0.289474,2.5614,41.37,12079.89,0.144124,356.25,18.8748,1.063344,1.537
caracas_0120,caracas,0.916617,4,37,14,0.0625,0.578125,0.21875,2.5312,72.87,5902.58,0.146341,100.0,9.2228,1.043977,1.626
tbilisi_0340,tbilisi,0.90906,23,103,36,0.117949,0.528205,0.184615,2.5949,57.82,14628.53,0.153247,304.69,22.8571,1.094229,8.799
istanbul_1873,istanbul,0.920437,0,16,8,0.0,0.516129,0.258065,2.2581,114.03,3990.97,0.087719,48.44,6.2359,1.060889,41.462
quito_0252,quito,0.90698,16,104,31,0.091954,0.597701,0.178161,2.6552,53.06,12255.99,0.169096,271.87,19.15,1.028576,5.589
istanbul_2214,istanbul,0.877163,5,32,7,0.090909,0.581818,0.127273,2.6909,90.16,6671.66,0.190476,85.94,10.4245,1.038213,23.052
birmingham_0287,birmingham,0.910733,5,49,43,0.046729,0.457944,0.401869,2.1495,63.08,7254.57,0.043062,167.19,11.3353,1.040335,5.327
munich_0174,munich,0.889902,66,263,205,0.117438,0.467972,0.364769,2.3381,27.54,18094.27,0.085791,878.12,28.2723,1.048272,7.064
lasvegas_1036,lasvegas,0.878114,19,55,19,0.171171,0.495495,0.171171,2.6667,80.53,11917.89,0.175115,173.44,18.6217,1.103842,14.016
bogota_0154,bogota,0.904991,43,162,48,0.151408,0.570423,0.169014,2.7042,45.37,17423.16,0.179396,443.75,27.2237,1.026318,14.238
vienna_0573,vienna,0.891278,64,309,145,0.117002,0.564899,0.265082,2.5338,24.18,16757.36,0.134986,854.69,26.1834,1.02437,9.361
quito_0562,quito,0.915325,7,40,32,0.074468,0.425532,0.340426,2.234,68.93,7237.2,0.065574,146.87,11.3081,1.040087,13.498
kyiv_0447,kyiv,0.883389,23,57,16,0.201754,0.5,0.140351,2.7895,74.97,11920.78,0.206278,178.12,18.6262,1.037099,7.477
rotterdam_0092,rotterdam,0.923386,28,135,24,0.134615,0.649038,0.115385,2.8365,53.66,15830.48,0.214112,325.0,24.7351,1.026912,1.522
vienna_0459,vienna,0.892875,53,169,44,0.184669,0.58885,0.15331,2.8153,35.05,14161.47,0.207381,448.44,22.1273,1.055868,6.587
hanoi_2092,hanoi,0.908065,4,52,40,0.037037,0.481481,0.37037,2.1852,65.52,7731.38,0.052133,168.75,12.0803,1.037503,19.656
adelaide_1483,adelaide,0.896815,9,51,18,0.095745,0.542553,0.191489,2.5745,89.07,10777.91,0.153005,146.87,16.8405,1.084262,27.11
sapporo_0235,sapporo,0.880791,78,146,22,0.27957,0.523297,0.078853,3.0179,37.52,15795.15,0.25859,435.94,24.6799,1.040455,3.403
istanbul_1611,istanbul,0.896767,17,98,22,0.107595,0.620253,0.139241,2.6962,58.38,12434.62,0.180064,246.87,19.4291,1.027536,31.197
portland_0262,portland,0.911146,3,32,16,0.04918,0.52459,0.262295,2.3607,62.11,4472.02,0.102564,95.31,6.9875,1.092361,7.519
casablanca_0261,casablanca,0.891802,22,152,24,0.097778,0.675556,0.106667,2.7644,50.9,15829.72,0.195506,351.56,24.7339,1.061792,6.174
riga_0108,riga,0.929086,274,572,190,0.25207,0.526219,0.174793,2.8795,20.89,32691.07,0.220839,1698.44,51.0798,1.023013,3.364
cologne_0169,cologne,0.925756,34,227,143,0.080378,0.536643,0.338061,2.3735,33.68,16908.77,0.095125,660.94,26.42,1.07406,3.67
ghent_0163,ghent,0.920579,7,87,40,0.044304,0.550633,0.253165,2.519,50.15,9980.46,0.135048,246.87,15.5945,1.050507,2.55
hanoi_0339,hanoi,0.88292,0,17,15,0.0,0.425,0.375,2.05,98.03,4019.17,0.026667,62.5,6.28,1.083999,47.673
adelaide_0983,adelaide,0.891474,117,256,79,0.243243,0.532225,0.164241,2.8607,34.57,23781.17,0.217346,751.56,37.1581,1.045983,2.838
casablanca_0316,casablanca,0.918063,38,174,10,0.152,0.696,0.04,2.96,43.41,16060.99,0.244444,390.62,25.0953,1.041916,10.174
brasilia_1297,brasilia,0.894728,2,37,8,0.033898,0.627119,0.135593,2.6102,60.22,4636.61,0.168142,92.19,7.2447,1.082187,5.484
quito_0712,quito,0.926274,9,40,39,0.089109,0.39604,0.386139,2.2178,68.86,7712.51,0.060914,157.81,12.0508,1.155714,17.955
istanbul_2694,istanbul,0.91014,27,161,20,0.113924,0.679325,0.084388,2.8354,51.17,17192.97,0.21322,370.31,26.864,1.0135,8.594
verona_1119,verona,0.933474,4,56,26,0.042105,0.589474,0.273684,2.4,45.7,5210.2,0.108108,148.44,8.1409,1.033316,8.939
tbilisi_0412,tbilisi,0.892365,1,17,7,0.029412,0.5,0.205882,2.3529,84.08,3363.03,0.111111,53.12,5.2547,1.057172,8.293
quito_0741,quito,0.924235,1,41,39,0.010526,0.431579,0.410526,2.0421,73.66,7144.56,0.016216,148.44,11.1634,1.021549,10.257
quito_0806,quito,0.875913,4,36,14,0.060606,0.545455,0.212121,2.4545,95.02,7697.01,0.125984,103.12,12.0266,1.039249,26.088
warsaw_0551,warsaw,0.907694,87,278,136,0.16141,0.51577,0.252319,2.5863,29.88,20827.2,0.148183,842.19,32.5425,1.038837,8.887
vilnius_0018,vilnius,0.907622,5,62,68,0.034247,0.424658,0.465753,2.0274,39.89,5903.14,0.010453,228.12,9.2237,1.027248,13.897
brasilia_1775,brasilia,0.880119,5,21,9,0.111111,0.466667,0.2,2.4889,94.73,5304.76,0.141176,70.31,8.2887,1.02186,10.362
phoenix_1745,phoenix,0.881055,39,103,36,0.18932,0.5,0.174757,2.7476,47.49,13440.72,0.191646,321.87,21.0011,1.231769,13.463
hanoi_2517,hanoi,0.876672,16,99,48,0.08377,0.518325,0.251309,2.4503,57.06,13352.04,0.116711,298.44,20.8626,1.051379,11.924
casablanca_0243,casablanca,0.884896,61,178,22,0.210345,0.613793,0.075862,2.9586,42.69,18314.9,0.243478,453.12,28.617,1.060054,6.61
verona_3189,verona,0.921118,4,22,7,0.095238,0.52381,0.166667,2.619,87.11,4791.18,0.177215,65.62,7.4862,1.028103,44.895
brasilia_1665,brasilia,0.914733,3,24,12,0.071429,0.571429,0.285714,2.4286,56.78,2895.74,0.126582,65.62,4.5246,1.046762,15.515
tashkent_0634,tashkent,0.884886,7,48,14,0.081395,0.55814,0.162791,2.5581,71.77,7894.5,0.149701,134.37,12.3352,1.100736,8.339
bangkok_0430,bangkok,0.921313,48,109,55,0.211454,0.480176,0.242291,2.6608,48.53,14655.27,0.169265,354.69,22.8989,1.107804,10.789
sofia_0380,sofia,0.892354,5,49,27,0.054945,0.538462,0.296703,2.3516,75.73,8102.89,0.096045,142.19,12.6608,1.043623,5.114
quito_0601,quito,0.931963,143,170,92,0.328736,0.390805,0.211494,2.8506,38.97,24162.89,0.215029,679.69,37.7545,1.16218,3.991
istanbul_2173,istanbul,0.93288,9,51,17,0.101124,0.573034,0.191011,2.5843,57.18,6575.86,0.156069,139.06,10.2748,1.036392,20.979
budapest_0378,budapest,0.8832,12,76,17,0.096774,0.612903,0.137097,2.6935,60.23,10058.04,0.18107,193.75,15.7157,1.059804,8.184
helsinki_0086,helsinki,0.918139,295,630,330,0.226923,0.484615,0.253846,2.6938,18.58,32527.6,0.174181,2031.25,50.8244,1.024708,1.175
cologne_0193,cologne,0.90303,5,42,16,0.063291,0.531646,0.202532,2.5316,76.22,7622.13,0.143791,123.44,11.9096,1.018514,5.338
hanoi_3247,hanoi,0.901888,1,16,12,0.028571,0.457143,0.342857,2.1714,113.36,4307.68,0.061538,54.69,6.7308,1.054148,30.307
kyoto_0324,kyoto,0.881951,11,78,18,0.086614,0.614173,0.141732,2.6457,70.1,11776.71,0.168675,198.44,18.4011,1.039777,6.642
istanbul_0258,istanbul,0.914296,8,32,10,0.140351,0.561404,0.175439,2.6667,97.31,7395.94,0.183486,89.06,11.5562,1.020113,76.646
cologne_0277,cologne,0.913756,15,131,80,0.061728,0.539095,0.329218,2.3457,43.88,12506.95,0.089397,379.69,19.5421,1.04028,6.997
lasvegas_0184,lasvegas,0.924458,39,191,35,0.132653,0.64966,0.119048,2.8367,38.55,16074.47,0.212693,459.37,25.1164,1.087803,16.739
amsterdam_0164,amsterdam,0.913953,35,150,63,0.1341,0.574713,0.241379,2.613,39.66,13524.28,0.156673,407.81,21.1317,1.049676,1.407
bangkok_0493,bangkok,0.91702,10,86,92,0.049505,0.425743,0.455446,2.0693,48.42,10119.28,0.02005,315.62,15.8114,1.054721,4.824
houston_1183,houston,0.896349,38,105,44,0.191919,0.530303,0.222222,2.7374,51.63,13991.7,0.189258,309.37,21.862,1.055544,11.632
istanbul_2626,istanbul,0.881734,8,28,11,0.135593,0.474576,0.186441,2.6102,60.19,4634.86,0.168142,92.19,7.242,1.031314,12.997
casablanca_0159,casablanca,0.876997,37,144,12,0.16895,0.657534,0.054795,2.9406,51.64,16627.11,0.240185,342.19,25.9799,1.017929,7.125
verona_0420,verona,0.90075,2,38,28,0.026316,0.5,0.368421,2.1842,43.86,3640.49,0.054422,118.75,5.6883,1.066039,23.581
bratislava_0296,bratislava,0.930874,2,32,26,0.027027,0.432432,0.351351,2.1351,93.56,7391.4,0.041958,115.62,11.5491,1.086244,7.354
orlando_0486,orlando,0.89975,3,50,8,0.041667,0.694444,0.111111,2.8333,77.59,7914.21,0.223022,112.5,12.366,1.146179,6.677
cairo_0113,cairo,0.924071,50,243,96,0.120773,0.586957,0.231884,2.6039,38.01,20485.73,0.153098,646.87,32.009,1.015349,3.859
vilnius_0289,vilnius,0.877538,63,242,123,0.135484,0.52043,0.264516,2.5548,31.8,18890.59,0.140541,726.56,29.5166,1.067381,2.227
istanbul_1686,istanbul,0.921825,40,121,44,0.188679,0.570755,0.207547,2.7547,51.18,14944.56,0.193317,331.25,23.3509,1.081429,29.629
kyiv_0606,kyiv,0.895965,110,324,104,0.191638,0.56446,0.181185,2.7944,33.49,26862.52,0.20035,896.87,41.9727,1.05318,3.705
stockholm_0037,stockholm,0.907193,10,67,49,0.070922,0.475177,0.347518,2.2695,62.7,10031.8,0.072202,220.31,15.6747,1.021059,6.952
kyoto_0311,kyoto,0.876248,1,62,18,0.010309,0.639175,0.185567,2.4742,70.66,8479.55,0.126984,151.56,13.2493,1.191878,5.47
vienna_0536,vienna,0.881815,39,195,41,0.134021,0.670103,0.140893,2.8179,32.56,13351.25,0.207972,454.69,20.8613,1.081103,8.703
dublin_0091,dublin,0.9277,101,272,99,0.201597,0.542914,0.197605,2.7824,31.3,21815.8,0.197593,782.81,34.0872,1.040687,0.795
hanoi_2461,hanoi,0.884291,1,20,6,0.030303,0.606061,0.181818,2.4848,100.33,4113.71,0.147541,51.56,6.4277,1.053191,23.712
istanbul_1178,istanbul,0.874834,23,111,15,0.133721,0.645349,0.087209,2.8256,57.28,13920.15,0.212389,268.75,21.7502,1.009047,45.701
riga_0228,riga,0.914104,18,49,27,0.166667,0.453704,0.25,2.6296,72.39,10278.69,0.165877,168.75,16.0604,1.101627,4.166
bangkok_0690,bangkok,0.885504,23,105,42,0.12234,0.558511,0.223404,2.5957,44.97,10971.64,0.153639,293.75,17.1432,1.047511,2.065
thessaloniki_2731,thessaloniki,0.873837,2,15,7,0.068966,0.517241,0.241379,2.4138,97.55,3414.39,0.132075,45.31,5.335,1.064731,64.086
brasilia_1688,brasilia,0.887108,8,31,11,0.142857,0.553571,0.196429,2.6429,66.08,4889.79,0.17757,87.5,7.6403,1.03084,7.005
verona_1921,verona,0.881152,17,53,18,0.171717,0.535354,0.181818,2.7879,59.1,8156.45,0.207254,154.69,12.7444,1.132548,30.764
hanoi_3427,hanoi,0.916021,3,23,17,0.0625,0.479167,0.354167,2.25,102.99,5561.72,0.076923,75.0,8.6902,1.102314,24.551
amsterdam_0103,amsterdam,0.89494,52,106,47,0.22807,0.464912,0.20614,2.7544,43.85,13770.27,0.192905,356.25,21.516,1.025064,3.088
hanoi_0742,hanoi,0.90157,2,27,17,0.035714,0.482143,0.303571,2.25,95.2,5997.87,0.074766,87.5,9.3717,1.032203,36.262
bucharest_0151,bucharest,0.88025,32,178,33,0.115523,0.642599,0.119134,2.7653,48.9,18728.13,0.1949,432.81,29.2627,1.076618,3.458
warsaw_0615,warsaw,0.875815,21,25,56,0.2,0.238095,0.533333,2.1333,35.02,3922.59,0.039024,164.06,6.1291,1.028989,9.324
vienna_0432,vienna,0.930364,104,322,112,0.176271,0.545763,0.189831,2.7186,30.53,24487.36,0.181277,921.87,38.2615,1.056339,6.039
hanoi_0402,hanoi,0.906864,9,29,9,0.157895,0.508772,0.157895,2.6667,62.0,4711.63,0.183486,89.06,7.3619,1.024179,53.907
kyiv_0604,kyiv,0.877367,24,114,35,0.123711,0.587629,0.180412,2.701,52.11,13653.41,0.180157,303.12,21.3334,1.086679,5.27
portland_0151,portland,0.883762,8,55,47,0.062016,0.426357,0.364341,2.2481,62.59,9075.32,0.067194,201.56,14.1802,1.054847,4.576
tehran_0733,tehran,0.887581,27,116,49,0.124424,0.534562,0.225806,2.5714,52.98,14781.72,0.146853,339.06,23.0964,1.048796,12.891
rotterdam_0087,rotterdam,0.888675,143,226,26,0.349633,0.552567,0.06357,3.2029,26.21,17167.47,0.303813,639.06,26.8242,1.046362,2.493
istanbul_1583,istanbul,0.895484,7,24,6,0.175,0.6,0.15,2.8,104.61,5858.08,0.226667,62.5,9.1533,1.443578,33.171
hanoi_4060,hanoi,0.877427,2,24,12,0.039216,0.470588,0.235294,2.3137,105.61,6231.22,0.092784,79.69,9.7363,1.062245,3.609
genoa_0079,genoa,0.934054,1,15,11,0.026316,0.394737,0.289474,2.1579,105.71,4334.0,0.056338,59.37,6.7719,1.273957,10.174
hanoi_1359,hanoi,0.932095,5,48,38,0.048077,0.461538,0.365385,2.1923,64.1,7307.4,0.054187,162.5,11.4178,1.038065,29.049
genoa_0197,genoa,0.924128,5,27,20,0.076923,0.415385,0.307692,2.3077,71.94,5395.71,0.088,101.56,8.4308,1.100545,7.851
hanoi_3920,hanoi,0.920743,0,17,13,0.0,0.459459,0.351351,2.1081,106.45,4151.48,0.043478,57.81,6.4867,1.045604,30.048
bengaluru_0701,bengaluru,0.934632,24,53,44,0.177778,0.392593,0.325926,2.4444,54.29,8958.08,0.116981,210.94,13.997,1.042903,3.509
munich_0262,munich,0.911013,47,171,148,0.121447,0.44186,0.382429,2.3101,31.09,13896.12,0.079324,604.69,21.7127,1.027688,2.617
bratislava_0438,bratislava,0.905456,49,109,73,0.189189,0.420849,0.281853,2.5405,37.7,12402.12,0.138402,404.69,19.3783,1.033155,6.464
bucharest_0197,bucharest,0.918218,15,111,38,0.079365,0.587302,0.201058,2.5608,56.27,13617.54,0.144772,295.31,21.2774,1.036154,4.971
houston_1103,houston,0.89163,8,68,16,0.079208,0.673267,0.158416,2.6733,66.48,8974.86,0.177665,157.81,14.0232,1.087762,9.397
riga_0034,riga,0.891368,75,368,121,0.125418,0.615385,0.202341,2.689,27.03,21733.42,0.173804,934.37,33.9585,1.040727,6.505
hanoi_1521,hanoi,0.918894,1,34,32,0.013889,0.472222,0.444444,2.0556,56.32,4167.53,0.021583,112.5,6.5118,1.022938,30.424
hanoi_4611,hanoi,0.893243,4,53,28,0.041667,0.552083,0.291667,2.375,74.75,8521.29,0.101604,150.0,13.3145,1.039252,31.959
brasilia_1043,brasilia,0.910152,6,78,31,0.045113,0.586466,0.233083,2.4662,62.43,10238.66,0.122605,207.81,15.9979,1.081546,10.534
kyiv_0398,kyiv,0.915238,4,35,10,0.066667,0.583333,0.166667,2.6,90.96,7095.05,0.165217,93.75,11.086,1.164478,5.865
prague_0107,prague,0.926324,8,65,25,0.068966,0.560345,0.215517,2.4828,63.8,9187.05,0.127753,181.25,14.3548,1.052914,6.187
bratislava_0035,bratislava,0.877218,3,15,9,0.078947,0.394737,0.236842,2.3158,102.24,4498.77,0.098592,59.37,7.0293,1.030863,9.68
kyoto_0580,kyoto,0.912365,1,25,19,0.019231,0.480769,0.365385,2.1538,79.25,4437.98,0.050505,81.25,6.9343,1.130931,7.697
tbilisi_0335,tbilisi,0.915702,23,83,39,0.136095,0.491124,0.230769,2.5325,59.33,12697.62,0.138138,264.06,19.84,1.042564,4.8
vilnius_0172,vilnius,0.921116,62,227,49,0.168478,0.616848,0.133152,2.8533,35.41,18590.08,0.216142,575.0,29.047,1.029424,5.031
adelaide_1355,adelaide,0.893901,33,81,12,0.22,0.54,0.08,2.92,57.69,12634.67,0.237288,234.37,19.7417,1.044037,24.834
birmingham_0190,birmingham,0.904604,27,148,41,0.1125,0.616667,0.170833,2.6833,41.7,13428.07,0.174737,375.0,20.9814,1.052266,10.122
adelaide_0620,adelaide,0.88348,24,42,26,0.226415,0.396226,0.245283,2.6038,48.73,6725.36,0.15942,165.62,10.5084,1.068608,8.525
adelaide_0812,adelaide,0.913127,1,15,9,0.028571,0.428571,0.257143,2.2286,94.32,3678.65,0.076923,54.69,5.7479,1.148474,10.573
tehran_0701,tehran,0.916799,10,116,42,0.055249,0.640884,0.232044,2.5414,61.36,14112.29,0.140056,282.81,22.0504,1.050571,11.102
hanoi_3880,hanoi,0.921931,53,197,92,0.141711,0.526738,0.245989,2.5882,45.55,22045.99,0.149394,584.37,34.4469,1.079924,3.129
kyiv_0592,kyiv,0.896615,1,12,6,0.030303,0.363636,0.181818,2.2424,98.24,3634.92,0.081967,51.56,5.6796,1.026099,14.819
leeds_0432,leeds,0.923654,5,82,52,0.03268,0.535948,0.339869,2.2614,48.12,8324.35,0.069767,239.06,13.0068,1.070964,7.21
hanoi_2267,hanoi,0.889144,11,72,44,0.078014,0.510638,0.312057,2.3546,56.03,9300.77,0.093863,220.31,14.5325,1.079976,12.517
sofia_0330,sofia,0.91874,20,144,27,0.088889,0.64,0.12,2.7111,51.24,15627.11,0.182022,351.56,24.4174,1.037813,3.021
birmingham_0272,birmingham,0.927493,7,65,37,0.058824,0.546218,0.310924,2.3529,55.48,7767.68,0.094421,185.94,12.137,1.098719,6.684
rotterdam_0075,rotterdam,0.876293,36,106,22,0.197802,0.582418,0.120879,2.8571,53.0,13780.47,0.220056,284.37,21.532,1.021316,1.641
cologne_0561,cologne,0.903646,3,28,28,0.044776,0.41791,0.41791,2.0896,60.36,4225.41,0.031008,104.69,6.6022,1.029719,8.588
minsk_0346,minsk,0.894106,53,146,59,0.184669,0.508711,0.205575,2.6829,47.87,18429.12,0.173989,448.44,28.7955,1.052886,4.558
bergen_0556,bergen,0.918021,2,34,6,0.039216,0.666667,0.117647,2.6275,81.67,5472.11,0.175258,79.69,8.5502,1.084779,7.172
minsk_0069,minsk,0.875233,80,228,62,0.200501,0.571429,0.155388,2.8772,34.13,19592.4,0.221942,623.44,30.6131,1.0595,8.187
thessaloniki_1014,thessaloniki,0.876894,66,64,26,0.368715,0.357542,0.145251,3.0279,58.98,15982.61,0.263456,279.69,24.9728,1.015413,7.84
hanoi_1278,hanoi,0.91028,3,44,32,0.033708,0.494382,0.359551,2.2022,77.52,7596.55,0.057803,139.06,11.8696,1.056449,27.193
vilnius_0461,vilnius,0.910116,2,12,12,0.058824,0.352941,0.352941,2.1176,96.98,3491.3,0.047619,53.12,5.4551,1.087461,7.81
adelaide_0897,adelaide,0.901249,106,267,85,0.21371,0.538306,0.171371,2.8185,35.84,25051.2,0.206687,775.0,39.1425,1.073623,12.639
tashkent_0774,tashkent,0.903395,8,32,11,0.123077,0.492308,0.169231,2.6154,61.77,5250.59,0.168,101.56,8.204,1.022849,14.423
brasilia_0249,brasilia,0.893975,24,127,27,0.11215,0.593458,0.126168,2.6916,57.64,16599.74,0.177305,334.37,25.9371,1.047393,27.661
istanbul_2491,istanbul,0.934251,6,72,21,0.05042,0.605042,0.176471,2.5546,62.26,9463.51,0.145923,185.94,14.7867,1.028095,13.949
kyoto_0087,kyoto,0.90431,0,24,6,0.0,0.666667,0.166667,2.5,95.1,4279.6,0.149254,56.25,6.6869,1.027861,25.396
budapest_0446,budapest,0.91729,22,68,37,0.14966,0.462585,0.251701,2.5306,47.95,8918.96,0.138408,229.69,13.9359,1.04053,11.03
verona_2354,verona,0.909583,0,31,13,0.0,0.584906,0.245283,2.3396,68.53,4248.83,0.09901,82.81,6.6388,1.122089,18.423
quito_1060,quito,0.889446,0,14,14,0.0,0.411765,0.411765,2.0,96.26,3272.7,0.015873,53.12,5.1136,1.027759,14.147
medellin_0140,medellin,0.900652,0,25,19,0.0,0.446429,0.339286,2.1071,99.57,5874.76,0.037383,87.5,9.1793,1.419086,5.801
lehavre_0040,lehavre,0.905585,23,69,30,0.159722,0.479167,0.208333,2.6111,50.23,9443.22,0.159011,225.0,14.755,1.028642,2.082
hanoi_1812,hanoi,0.8882,0,18,14,0.0,0.514286,0.4,2.1143,101.6,3759.04,0.046154,54.69,5.8735,1.030998,19.328
bogota_0294,bogota,0.916028,42,171,39,0.153285,0.624088,0.142336,2.7883,46.99,17949.67,0.200737,428.12,28.0464,1.030304,9.307
vienna_0530,vienna,0.924427,27,80,25,0.173077,0.512821,0.160256,2.7564,51.44,11059.44,0.19544,243.75,17.2804,1.018147,7.122
genoa_0287,genoa,0.910838,1,11,7,0.04,0.44,0.28,2.24,86.4,2419.22,0.088889,39.06,3.78,1.162067,7.854
sofia_0265,sofia,0.879007,39,117,74,0.159184,0.477551,0.302041,2.5061,38.72,11886.41,0.129897,382.81,18.5725,1.059379,1.376
tallinn_0091,tallinn,0.90523,134,551,331,0.125117,0.514472,0.309057,2.4725,22.79,30174.91,0.118858,1673.44,47.1483,1.036614,5.016
hanoi_4374,hanoi,0.895184,2,29,19,0.033898,0.491525,0.322034,2.2373,71.47,4717.09,0.070796,92.19,7.3704,1.042231,8.095
budapest_0479,budapest,0.912172,18,65,29,0.137405,0.496183,0.221374,2.5496,46.58,7778.39,0.143969,204.69,12.1537,1.060016,10.03
cologne_0078,cologne,0.890871,17,189,45,0.061818,0.687273,0.163636,2.6473,39.74,14466.43,0.165138,429.69,22.6038,1.047088,8.39
tehran_0871,tehran,0.920058,24,112,31,0.121212,0.565657,0.156566,2.6667,54.31,14338.79,0.171355,309.37,22.4044,1.054501,9.252
cologne_0211,cologne,0.896493,3,26,6,0.061224,0.530612,0.122449,2.5306,103.38,6409.44,0.150538,76.56,10.0148,1.134358,10.185
denver_0354,denver,0.887139,44,168,35,0.1673,0.638783,0.13308,2.8745,41.33,15623.63,0.222649,410.94,24.4119,1.097074,13.683
cairo_0338,cairo,0.933878,5,82,14,0.040984,0.672131,0.114754,2.6393,64.48,10380.62,0.167364,190.62,16.2197,1.017556,10.664
istanbul_2378,istanbul,0.898083,12,109,26,0.072727,0.660606,0.157576,2.703,59.38,13241.54,0.181538,257.81,20.6899,1.029988,15.272
hanoi_2095,hanoi,0.884383,3,32,14,0.052632,0.561404,0.245614,2.4211,95.37,6580.44,0.119266,89.06,10.2819,1.04574,18.025
warsaw_0436,warsaw,0.926075,23,71,47,0.147436,0.455128,0.301282,2.4487,45.74,8736.53,0.117264,243.75,13.6508,1.035253,11.589
tehran_0640,tehran,0.881994,17,184,128,0.048159,0.521246,0.362606,2.255,37.59,14961.23,0.065621,551.56,23.3769,1.033011,4.459
caracas_0068,caracas,0.922032,0,22,16,0.0,0.52381,0.380952,2.1429,89.01,4005.45,0.050633,65.62,6.2585,1.155529,5.278
verona_1122,verona,0.878501,6,35,13,0.092308,0.538462,0.2,2.5231,55.0,4509.9,0.144,101.56,7.0467,1.05482,7.042
cairo_0043,cairo,0.877924,44,251,101,0.103529,0.590588,0.237647,2.5694,37.91,20696.38,0.144379,664.06,32.3381,1.024209,0.642
quito_0536,quito,0.88482,13,35,37,0.134021,0.360825,0.381443,2.2474,78.79,8588.0,0.068783,151.56,13.4187,1.027778,7.992
vienna_0170,vienna,0.88778,52,151,60,0.179931,0.522491,0.207612,2.6851,34.96,13564.15,0.17452,451.56,21.194,1.029915,5.355
kyiv_0316,kyiv,0.902102,7,23,5,0.175,0.575,0.125,2.8,80.94,4532.59,0.226667,62.5,7.0822,1.036973,11.151
kyiv_0617,kyiv,0.900524,1,11,11,0.032258,0.354839,0.354839,2.0645,73.76,2360.31,0.035088,48.44,3.688,1.119722,5.288
budapest_0313,budapest,0.876403,28,135,56,0.117647,0.567227,0.235294,2.6134,41.01,12753.47,0.157113,371.87,19.9273,1.051017,4.621
budapest_0565,budapest,0.913749,43,169,73,0.13961,0.548701,0.237013,2.6299,39.63,16050.79,0.160393,481.25,25.0794,1.061547,9.114
tashkent_0566,tashkent,0.911302,37,93,32,0.201087,0.505435,0.173913,2.7826,60.59,15509.99,0.201102,287.5,24.2344,1.075439,5.019
vienna_0230,vienna,0.873868,36,71,23,0.24,0.473333,0.153333,2.8,39.11,8212.25,0.20678,234.37,12.8316,1.037068,6.676
birmingham_0131,birmingham,0.921543,8,62,48,0.064,0.496,0.384,2.24,24.15,3381.37,0.065306,195.31,5.2834,1.062128,6.279
prague_0401,prague,0.90995,29,112,56,0.13242,0.511416,0.255708,2.5479,32.2,8983.62,0.140878,342.19,14.0369,1.06315,4.037
bergen_0516,bergen,0.899457,6,25,25,0.1,0.416667,0.416667,2.2,61.78,4077.19,0.06087,93.75,6.3706,1.05514,15.82
cairo_0060,cairo,0.928852,34,172,35,0.124542,0.630037,0.128205,2.7619,42.87,16162.16,0.194085,426.56,25.2534,1.058916,3.534
amsterdam_0120,amsterdam,0.87399,72,130,51,0.256228,0.462633,0.181495,2.847,42.58,17032.42,0.21544,439.06,26.6132,1.029298,1.208
miami_0152,miami,0.890954,108,252,68,0.233766,0.545455,0.147186,2.9177,34.27,23097.02,0.231774,721.87,36.0891,1.08537,0.772
birmingham_0435,birmingham,0.908779,20,57,38,0.16129,0.459677,0.306452,2.5,49.95,7742.13,0.131687,193.75,12.0971,1.073193,5.908
