patch_id,city_code,patch_idx,centroid_lat,centroid_lon,minx_utm,miny_utm,maxx_utm,maxy_utm,crs_utm,n_segments,n_intersections,n_nodes_in_patch,n_components,n_nodes_largest,largest_fraction,entropy_raw,entropy_normalised,entropy_weighted_raw,entropy_weighted_norm,phi,n_edges_used
bangkok_0430,bangkok,430,13.668609,100.442649,655628.23,1511140.91,656428.23,1511940.91,EPSG:32647,750,256,256,4,227,0.8867,3.301542,0.921313,3.328325,0.928787,0.240197,604
sofia_0380,sofia,380,42.694092,23.383954,694877.94,4729200.69,695677.94,4730000.69,EPSG:32634,264,91,91,1,91,1.0,3.197766,0.892354,3.166493,0.883627,0.320305,214
quito_0601,quito,601,-0.201653,-78.481553,779929.29,9977289.57,780729.29,9978089.57,EPSG:32717,1390,438,438,3,435,0.9932,3.339706,0.931963,3.238523,0.903727,0.209615,1232
istanbul_2173,istanbul,2173,41.067634,28.739863,645778.59,4547323.45,646578.59,4548123.45,EPSG:32635,344,107,107,4,89,0.8318,3.342992,0.93288,3.330323,0.929344,0.206954,230
budapest_0378,budapest,378,47.566493,19.079603,355153.39,5269506.49,355953.39,5270306.49,EPSG:32634,416,134,134,2,124,0.9254,3.164965,0.8832,3.0588,0.853575,0.344697,334
helsinki_0086,helsinki,86,60.156115,24.941584,385340.12,6670178.1,386140.12,6670978.1,EPSG:32635,3672,1302,1302,3,1300,0.9985,3.290169,0.918139,3.302924,0.921698,0.249194,3502
cologne_0193,cologne,193,50.896447,6.923029,353542.11,5639964.25,354342.11,5640764.25,EPSG:32632,272,90,90,8,79,0.8778,3.236024,0.90303,3.063937,0.855008,0.291291,200
hanoi_3247,hanoi,3247,21.29962,105.815167,584151.27,2355126.51,584951.27,2355926.51,EPSG:32648,114,36,36,2,35,0.9722,3.231934,0.901888,3.097072,0.864254,0.294422,76
kyoto_0324,kyoto,324,34.956635,135.739227,567091.91,3868083.52,567891.91,3868883.52,EPSG:32653,442,134,134,7,127,0.9478,3.160486,0.881951,3.197692,0.892333,0.347993,336
istanbul_0258,istanbul,258,41.23392,28.114247,592978.59,4564923.45,593778.59,4565723.45,EPSG:32635,188,59,59,3,57,0.9661,3.276396,0.914296,3.201717,0.893456,0.260017,152
cologne_0277,cologne,277,50.87548,6.958077,355942.11,5637564.25,356742.11,5638364.25,EPSG:32632,642,247,247,5,243,0.9838,3.274462,0.913756,3.357285,0.936868,0.261531,566
lasvegas_0184,lasvegas,184,36.283994,-115.266582,655273.93,4016442.16,656073.93,4017242.16,EPSG:32611,922,296,296,3,294,0.9932,3.312812,0.924458,3.156226,0.880762,0.231229,830
amsterdam_0164,amsterdam,164,52.3661,4.909678,629622.19,5803074.43,630422.19,5803874.43,EPSG:32631,974,318,318,8,261,0.8208,3.275166,0.913953,3.249081,0.906673,0.26098,682
bangkok_0493,bangkok,493,13.726374,100.457796,657228.23,1517540.91,658028.23,1518340.91,EPSG:32647,526,233,233,22,202,0.867,3.286159,0.91702,3.244466,0.905385,0.252354,418
houston_1183,houston,1183,29.67651,-95.2933,277672.3,3284740.6,278472.3,3285540.6,EPSG:32615,586,199,199,2,198,0.995,3.212082,0.896349,3.172924,0.885421,0.309519,530
istanbul_2626,istanbul,2626,41.087307,28.864197,656178.59,4549723.45,656978.59,4550523.45,EPSG:32635,206,60,60,2,59,0.9833,3.159709,0.881734,2.948328,0.822747,0.348564,154
casablanca_0159,casablanca,159,33.530399,-7.61531,628177.38,3710547.87,628977.38,3711347.87,EPSG:32629,764,222,222,2,219,0.9865,3.142734,0.876997,2.986262,0.833332,0.360976,644
verona_0420,verona,420,45.601376,10.78569,638859.24,5050909.99,639659.24,5051709.99,EPSG:32632,202,82,82,3,76,0.9268,3.227854,0.90075,3.203775,0.89403,0.297538,166
bratislava_0296,bratislava,296,48.221344,17.145812,658977.87,5342728.22,659777.87,5343528.22,EPSG:32633,220,79,79,4,74,0.9367,3.335805,0.930874,3.178493,0.886975,0.212769,158
orlando_0486,orlando,486,28.485992,-81.403826,460074.2,3150706.54,460874.2,3151506.54,EPSG:32617,280,90,90,9,72,0.8,3.22427,0.89975,3.218235,0.898066,0.30027,192
cairo_0113,cairo,113,30.066222,31.266889,332543.78,3326989.41,333343.78,3327789.41,EPSG:32636,1232,431,431,7,414,0.9606,3.311427,0.924071,3.305679,0.922467,0.232333,1074
vilnius_0289,vilnius,289,54.668531,25.269827,388018.45,6058881.45,388818.45,6059681.45,EPSG:32635,1384,497,497,12,465,0.9356,3.144675,0.877538,3.154172,0.880189,0.359563,1184
istanbul_1686,istanbul,1686,41.026081,28.624583,636178.59,4542523.45,636978.59,4543323.45,EPSG:32635,656,220,220,4,212,0.9636,3.303379,0.921825,3.414145,0.952735,0.238739,584
kyiv_0606,kyiv,606,50.418041,30.538639,324745.8,5587607.52,325545.8,5588407.52,EPSG:32636,1758,583,583,8,574,0.9846,3.210706,0.895965,3.260733,0.909925,0.310559,1592
stockholm_0037,stockholm,37,59.279788,17.98722,327952.93,6574688.22,328752.93,6575488.22,EPSG:32634,410,151,151,9,141,0.9338,3.250942,0.907193,3.234246,0.902533,0.279814,320
kyoto_0311,kyoto,311,35.050462,135.731299,566291.91,3878483.52,567091.91,3879283.52,EPSG:32653,322,105,105,3,97,0.9238,3.140052,0.876248,3.296604,0.919935,0.362925,240
vienna_0536,vienna,536,48.252188,16.46956,608685.9,5344974.32,609485.9,5345774.32,EPSG:32633,880,294,294,3,291,0.9898,3.160002,0.881815,3.153657,0.880045,0.348349,820
dublin_0091,dublin,91,53.345349,-6.270406,681299.32,5913762.18,682099.32,5914562.18,EPSG:32629,1502,509,509,7,501,0.9843,3.324429,0.9277,3.20502,0.894378,0.221929,1382
hanoi_2461,hanoi,2461,21.220403,105.753064,577751.27,2346326.51,578551.27,2347126.51,EPSG:32648,142,40,40,5,33,0.825,3.168872,0.884291,3.004317,0.838371,0.341815,82
istanbul_1178,istanbul,1178,41.043014,28.434639,620178.59,4544123.45,620978.59,4544923.45,EPSG:32635,590,173,173,2,172,0.9942,3.134982,0.874834,3.096343,0.864051,0.366603,486
riga_0228,riga,228,56.986436,24.114776,324295.1,6319178.5,325095.1,6319978.5,EPSG:32635,338,112,112,5,108,0.9643,3.275709,0.914104,3.13699,0.875394,0.260555,272
bangkok_0690,bangkok,690,13.762219,100.509806,662828.23,1521540.91,663628.23,1522340.91,EPSG:32647,644,222,222,10,188,0.8468,3.17322,0.885504,3.160924,0.882073,0.3386,488
thessaloniki_2731,thessaloniki,2731,40.700914,23.689031,726783.42,4508634.41,727583.42,4509434.41,EPSG:32634,116,33,33,5,29,0.8788,3.131412,0.873837,2.940073,0.820443,0.369187,70
brasilia_1688,brasilia,1688,-15.834303,-47.832389,196203.82,8246945.62,197003.82,8247745.62,EPSG:32723,194,63,63,4,56,0.8889,3.178968,0.887108,3.208097,0.895236,0.334338,148
verona_1921,verona,1921,45.171757,11.067454,662059.24,5003709.99,662859.24,5004509.99,EPSG:32632,304,99,99,1,99,1.0,3.157624,0.881152,3.128741,0.873092,0.350095,264
hanoi_3427,hanoi,3427,21.248952,105.830308,585751.27,2349526.51,586551.27,2350326.51,EPSG:32648,148,52,52,5,48,0.9231,3.28258,0.916021,3.12411,0.8718,0.255168,108
amsterdam_0103,amsterdam,103,52.352473,4.862101,626422.19,5801474.43,627222.19,5802274.43,EPSG:32631,748,228,228,1,228,1.0,3.207033,0.89494,2.994783,0.83571,0.313333,628
hanoi_0742,hanoi,742,21.047849,105.505803,552151.27,2327126.51,552951.27,2327926.51,EPSG:32648,180,59,59,4,56,0.9492,3.230793,0.90157,3.250122,0.906964,0.295294,126
bucharest_0151,bucharest,151,44.413327,26.073142,425807.74,4917799.54,426607.74,4918599.54,EPSG:32635,906,284,284,8,277,0.9754,3.154392,0.88025,3.093552,0.863272,0.352464,766
warsaw_0615,warsaw,615,52.173828,21.104958,506777.48,5779977.34,507577.48,5780777.34,EPSG:32634,262,111,111,3,105,0.9459,3.138501,0.875815,3.101039,0.865362,0.364052,220
vienna_0432,vienna,432,48.166388,16.424069,605485.9,5335374.32,606285.9,5336174.32,EPSG:32633,1888,619,619,15,590,0.9532,3.333976,0.930364,3.258279,0.90924,0.214245,1596
hanoi_0402,hanoi,402,21.286629,105.414069,542551.27,2353526.51,543351.27,2354326.51,EPSG:32648,188,58,58,2,57,0.9828,3.249765,0.906864,3.135004,0.874839,0.280723,152
kyiv_0604,kyiv,604,50.403665,30.539384,324745.8,5586007.52,325545.8,5586807.52,EPSG:32636,628,205,205,10,194,0.9463,3.144061,0.877367,2.993333,0.835306,0.360009,524
portland_0151,portland,151,45.487027,-122.708786,522356.84,5036696.47,523156.84,5037496.47,EPSG:32610,406,153,153,6,129,0.8431,3.166979,0.883762,3.141863,0.876754,0.343212,286
tehran_0733,tehran,733,35.586334,51.455646,540879.81,3937764.0,541679.81,3938564.0,EPSG:32639,636,221,221,3,217,0.9819,3.180663,0.887581,3.294735,0.919413,0.333079,558
rotterdam_0087,rotterdam,87,51.902059,4.479414,601381.37,5750779.19,602181.37,5751579.19,EPSG:32631,1588,476,476,6,409,0.8592,3.184585,0.888675,3.11571,0.869455,0.33016,1310
istanbul_1583,istanbul,1583,41.091313,28.597614,633778.59,4549723.45,634578.59,4550523.45,EPSG:32635,174,50,50,7,40,0.8,3.208982,0.895484,3.033447,0.8465,0.311862,112
hanoi_4060,hanoi,4060,21.010169,105.882862,591351.27,2323126.51,592151.27,2323926.51,EPSG:32648,182,60,60,2,51,0.85,3.144275,0.877427,3.039377,0.848154,0.359854,118
genoa_0079,genoa,79,44.440524,8.814834,484864.79,4920419.48,485664.79,4921219.48,EPSG:32632,122,42,42,3,38,0.9048,3.347201,0.934054,3.274664,0.913813,0.203538,82
hanoi_1359,hanoi,1359,21.184769,105.629577,564951.27,2342326.51,565751.27,2343126.51,EPSG:32648,266,104,104,1,104,1.0,3.340182,0.932095,3.315501,0.925208,0.20923,228
genoa_0197,genoa,197,44.476654,8.915312,492864.79,4924419.48,493664.79,4925219.48,EPSG:32632,216,72,72,7,65,0.9028,3.31163,0.924128,3.010444,0.84008,0.232172,146
hanoi_3920,hanoi,3920,21.29935,105.869153,589751.27,2355126.51,590551.27,2355926.51,EPSG:32648,106,38,38,2,37,0.9737,3.2995,0.920743,3.167245,0.883836,0.241816,78
bengaluru_0701,bengaluru,701,12.990391,77.619302,783741.21,1437133.77,784541.21,1437933.77,EPSG:32643,414,152,152,11,135,0.8882,3.349271,0.934632,3.142294,0.876874,0.201856,326
munich_0262,munich,262,48.122874,11.54739,689165.47,5332696.0,689965.47,5333496.0,EPSG:32632,994,395,395,4,387,0.9797,3.264633,0.911013,3.237018,0.903307,0.2692,894
bratislava_0438,bratislava,438,48.126621,17.206371,663777.87,5332328.22,664577.87,5333128.22,EPSG:32633,796,273,273,15,259,0.9487,3.244718,0.905456,3.158708,0.881454,0.284614,654
bucharest_0197,bucharest,197,44.391884,26.09357,427407.74,4915399.54,428207.74,4916199.54,EPSG:32635,568,194,194,5,189,0.9742,3.290452,0.918218,3.134791,0.87478,0.24897,480
houston_1103,houston,1103,29.690651,-95.310152,276072.3,3286340.6,276872.3,3287140.6,EPSG:32615,332,102,102,2,101,0.9902,3.195172,0.89163,3.198439,0.892541,0.32225,270
riga_0034,riga,34,56.954942,23.998769,317095.1,6315978.5,317895.1,6316778.5,EPSG:32635,1744,613,613,4,598,0.9755,3.194235,0.891368,3.153136,0.879899,0.322952,1600
hanoi_1521,hanoi,1521,21.228049,105.652887,567351.27,2347126.51,568151.27,2347926.51,EPSG:32648,168,73,73,2,72,0.9863,3.292876,0.918894,3.205222,0.894434,0.247058,148
hanoi_4611,hanoi,4611,20.756786,105.958226,599351.27,2295126.51,600151.27,2295926.51,EPSG:32648,268,100,100,3,96,0.96,3.200952,0.893243,3.193965,0.891293,0.317912,228
brasilia_1043,brasilia,1043,-15.796188,-47.981088,180203.82,8250945.62,181003.82,8251745.62,EPSG:32723,422,147,147,7,133,0.9048,3.261548,0.910152,3.329565,0.929133,0.271598,324
kyiv_0398,kyiv,398,50.409405,30.471523,319945.8,5586807.52,320745.8,5587607.52,EPSG:32636,206,65,65,3,60,0.9231,3.279773,0.915238,3.195191,0.891635,0.257371,152
prague_0107,prague,107,50.068416,14.340038,452369.82,5546046.15,453169.82,5546846.15,EPSG:32633,392,131,131,11,116,0.8855,3.319498,0.926324,3.257347,0.90898,0.225883,288
bratislava_0035,bratislava,35,48.17352,17.003916,648577.87,5337128.22,649377.87,5337928.22,EPSG:32633,124,38,38,1,38,1.0,3.143528,0.877218,2.919735,0.814768,0.360398,88
kyoto_0580,kyoto,580,35.071599,135.810457,573491.91,3880883.52,574291.91,3881683.52,EPSG:32653,156,59,59,4,52,0.8814,3.269478,0.912365,3.156246,0.880767,0.265425,112
tbilisi_0335,tbilisi,335,41.736631,44.798886,482875.7,4620154.86,483675.7,4620954.86,EPSG:32638,596,208,208,9,169,0.8125,3.281434,0.915702,3.192232,0.890809,0.256068,428
vilnius_0172,vilnius,172,54.696373,25.206569,384018.45,6062081.45,384818.45,6062881.45,EPSG:32635,1214,370,370,3,368,0.9946,3.300838,0.921116,3.296675,0.919955,0.240756,1050
adelaide_1355,adelaide,1355,-34.714988,138.682709,287392.29,6155718.26,288192.29,6156518.26,EPSG:32754,544,155,155,3,150,0.9677,3.203312,0.893901,3.143681,0.877261,0.316136,438
birmingham_0190,birmingham,190,52.406417,-1.886388,575354.58,5806425.97,576154.58,5807225.97,EPSG:32630,774,265,265,10,240,0.9057,3.241666,0.904604,3.17404,0.885733,0.286962,644
adelaide_0620,adelaide,620,-34.85693,138.564995,276992.29,6139718.26,277792.29,6140518.26,EPSG:32754,366,123,123,6,106,0.8618,3.165968,0.88348,3.057722,0.853274,0.343958,276
adelaide_0812,adelaide,812,-35.023401,138.595134,280192.29,6121318.26,280992.29,6122118.26,EPSG:32754,112,35,35,1,35,1.0,3.272208,0.913127,3.160688,0.882007,0.263293,78
tehran_0701,tehran,701,35.600794,51.446896,540079.81,3939364.0,540879.81,3940164.0,EPSG:32639,538,187,187,7,181,0.9679,3.285368,0.916799,3.280315,0.915389,0.252976,460
hanoi_3880,hanoi,3880,21.00302,105.867426,589751.27,2322326.51,590551.27,2323126.51,EPSG:32648,1160,410,410,15,374,0.9122,3.303756,0.921931,3.283236,0.916204,0.23844,960
kyiv_0592,kyiv,592,50.317407,30.543842,324745.8,5576407.52,325545.8,5577207.52,EPSG:32636,108,33,33,1,33,1.0,3.213036,0.896615,3.02232,0.843395,0.308798,74
leeds_0432,leeds,432,53.857427,-1.502563,598088.0,5968298.59,598888.0,5969098.59,EPSG:32630,384,154,154,2,153,0.9935,3.30993,0.923654,3.292292,0.918732,0.233527,346
hanoi_2267,hanoi,2267,21.054232,105.736825,576151.27,2327926.51,576951.27,2328726.51,EPSG:32648,452,165,165,10,141,0.8545,3.186264,0.889144,3.19814,0.892458,0.328909,332
sofia_0330,sofia,330,42.709094,23.355223,692477.94,4730800.69,693277.94,4731600.69,EPSG:32634,730,226,226,2,225,0.9956,3.292324,0.91874,3.263956,0.910824,0.247493,610
birmingham_0272,birmingham,272,52.434843,-1.850367,577754.58,5809625.97,578554.58,5810425.97,EPSG:32630,328,124,124,4,119,0.9597,3.32369,0.927493,3.267273,0.91175,0.222522,280
rotterdam_0075,rotterdam,75,51.938157,4.468963,600581.37,5754779.19,601381.37,5755579.19,EPSG:32631,744,227,227,11,182,0.8018,3.140214,0.876293,3.072356,0.857357,0.362808,520
cologne_0561,cologne,561,50.927932,7.081013,364742.11,5643164.25,365542.11,5643964.25,EPSG:32632,176,72,72,3,67,0.9306,3.238233,0.903646,3.224122,0.899708,0.289598,140
minsk_0346,minsk,346,53.913852,27.628447,540879.19,5973719.78,541679.19,5974519.78,EPSG:32635,954,303,303,9,287,0.9472,3.204047,0.894106,3.155343,0.880515,0.315583,770
bergen_0556,bergen,556,60.391279,5.455846,634939.44,6697110.72,635739.44,6697910.72,EPSG:32631,166,52,52,2,51,0.9808,3.289747,0.918021,3.108491,0.867441,0.249527,134
minsk_0069,minsk,69,53.943384,27.458257,529679.19,5976919.78,530479.19,5977719.78,EPSG:32635,1226,401,401,3,399,0.995,3.136413,0.875233,3.076054,0.858389,0.365566,1144
thessaloniki_1014,thessaloniki,1014,40.571539,22.956179,665183.42,4492634.41,665983.42,4493434.41,EPSG:32634,628,181,181,3,179,0.989,3.142367,0.876894,3.005698,0.838756,0.361243,526
hanoi_1278,hanoi,1278,20.91736,105.62076,564151.27,2312726.51,564951.27,2313526.51,EPSG:32648,242,89,89,1,89,1.0,3.262005,0.91028,3.269941,0.912494,0.271243,196
vilnius_0461,vilnius,461,54.748621,25.340996,392818.45,6067681.45,393618.45,6068481.45,EPSG:32635,102,38,38,4,34,0.8947,3.261416,0.910116,3.18854,0.889779,0.2717,72
adelaide_0897,adelaide,897,-34.81455,138.609966,280992.29,6144518.26,281792.29,6145318.26,EPSG:32754,1540,499,499,4,496,0.994,3.229644,0.901249,3.23249,0.902044,0.296172,1386
tashkent_0774,tashkent,774,41.255105,69.43325,535896.16,4566767.22,536696.16,4567567.22,EPSG:32642,214,65,65,1,65,1.0,3.237335,0.903395,3.03799,0.847767,0.290287,166
brasilia_0249,brasilia,249,-15.830089,-48.138283,163403.82,8246945.62,164203.82,8247745.62,EPSG:32723,688,217,217,4,214,0.9862,3.203575,0.893975,3.140151,0.876276,0.315939,576
istanbul_2491,istanbul,2491,41.059106,28.82532,652978.59,4546523.45,653778.59,4547323.45,EPSG:32635,408,129,129,4,119,0.9225,3.347906,0.934251,3.314102,0.924818,0.202965,300
kyoto_0087,kyoto,87,35.216865,135.644889,558291.91,3896883.52,559091.91,3897683.52,EPSG:32653,108,36,36,1,36,1.0,3.240614,0.90431,3.106965,0.867015,0.28777,90
budapest_0446,budapest,446,47.58843,19.100081,356753.39,5271906.49,357553.39,5272706.49,EPSG:32634,468,153,153,3,147,0.9608,3.287125,0.91729,3.1571,0.881006,0.251593,372
verona_2354,verona,2354,45.55903,11.153369,667659.24,5046909.99,668459.24,5047709.99,EPSG:32632,160,53,53,1,53,1.0,3.259507,0.909583,3.078668,0.859119,0.273183,124
quito_1060,quito,1060,-0.295637,-78.409712,787929.29,9966889.57,788729.29,9967689.57,EPSG:32717,104,38,38,4,34,0.8947,3.187347,0.889446,3.125132,0.872085,0.328101,68
medellin_0140,medellin,140,6.219747,-75.618452,431182.85,687136.01,431982.85,687936.01,EPSG:32618,160,63,63,4,56,0.8889,3.227504,0.900652,3.217462,0.89785,0.297805,118
lehavre_0040,lehavre,40,49.483211,0.131569,291846.29,5484729.27,292646.29,5485529.27,EPSG:32631,450,149,149,5,144,0.9664,3.24518,0.905585,3.218763,0.898213,0.284258,376
hanoi_1812,hanoi,1812,20.946006,105.690128,571351.27,2315926.51,572151.27,2316726.51,EPSG:32648,100,38,38,4,35,0.9211,3.182881,0.8882,3.11953,0.870521,0.331429,74
bogota_0294,bogota,294,4.573864,-74.111112,598201.98,505221.2,599001.98,506021.2,EPSG:32618,896,286,286,5,274,0.958,3.282602,0.916028,3.243006,0.904978,0.25515,764
vienna_0530,vienna,530,48.209017,16.468324,608685.9,5340174.32,609485.9,5340974.32,EPSG:32633,522,156,156,1,156,1.0,3.312701,0.924427,3.206995,0.894929,0.231317,426
genoa_0287,genoa,287,44.462281,8.995786,499264.79,4922819.48,500064.79,4923619.48,EPSG:32632,96,30,30,2,25,0.8333,3.264007,0.910838,3.177398,0.88667,0.269687,56
sofia_0265,sofia,265,42.709693,23.325941,690077.94,4730800.69,690877.94,4731600.69,EPSG:32634,760,276,276,10,245,0.8877,3.149939,0.879007,3.054996,0.852513,0.355722,610
tallinn_0091,tallinn,91,59.407464,24.690997,368530.2,6587298.73,369330.2,6588098.73,EPSG:32635,2834,1081,1081,10,1071,0.9907,3.243909,0.90523,3.377059,0.942386,0.285237,2640
hanoi_4374,hanoi,4374,20.981096,105.913474,594551.27,2319926.51,595351.27,2320726.51,EPSG:32648,164,60,60,2,59,0.9833,3.20791,0.895184,3.223836,0.899629,0.312671,132
budapest_0479,budapest,479,47.574217,19.111234,357553.39,5270306.49,358353.39,5271106.49,EPSG:32634,462,147,147,11,131,0.8912,3.268785,0.912172,3.122786,0.87143,0.265965,334
cologne_0078,cologne,78,50.981691,6.862236,349542.11,5649564.25,350342.11,5650364.25,EPSG:32632,818,288,288,4,275,0.9549,3.192454,0.890871,3.206165,0.894697,0.324285,728
tehran_0871,tehran,871,35.69439,51.491628,544079.81,3949764.0,544879.81,3950564.0,EPSG:32639,666,216,216,5,198,0.9167,3.297043,0.920058,3.194612,0.891474,0.243762,528
cologne_0211,cologne,211,51.025855,6.917249,353542.11,5654364.25,354342.11,5655164.25,EPSG:32632,214,59,59,6,49,0.8305,3.212601,0.896493,3.10666,0.86693,0.309127,124
denver_0354,denver,354,39.63487,-104.90004,508177.82,4386837.36,508977.82,4387637.36,EPSG:32613,828,270,270,6,263,0.9741,3.17908,0.887139,3.232325,0.901998,0.334255,748
cairo_0338,cairo,338,29.980271,31.318131,337343.78,3317389.41,338143.78,3318189.41,EPSG:32636,400,122,122,1,122,1.0,3.34657,0.933878,3.229019,0.901075,0.20405,322
istanbul_2378,istanbul,2378,40.994727,28.79501,650578.59,4539323.45,651378.59,4540123.45,EPSG:32635,550,169,169,3,165,0.9763,3.218297,0.898083,3.146154,0.877951,0.30481,438
hanoi_2095,hanoi,2095,20.924195,105.720801,574551.27,2313526.51,575351.27,2314326.51,EPSG:32648,188,64,64,7,57,0.8906,3.169202,0.884383,3.077545,0.858805,0.341572,138
warsaw_0436,warsaw,436,52.13071,21.04642,502777.48,5775177.34,503577.48,5775977.34,EPSG:32634,486,169,169,2,156,0.9231,3.318606,0.926075,3.204973,0.894365,0.226598,382
tehran_0640,tehran,640,35.665775,51.42958,538479.81,3946564.0,539279.81,3947364.0,EPSG:32639,914,360,360,8,353,0.9806,3.160641,0.881994,3.144795,0.877572,0.347879,796
caracas_0068,caracas,68,10.528808,-66.957008,723175.78,1164208.87,723975.78,1165008.87,EPSG:32619,104,42,42,1,42,1.0,3.304121,0.922032,3.001306,0.83753,0.23815,90
verona_1122,verona,1122,45.39753,10.922354,650059.24,5028509.99,650859.24,5029309.99,EPSG:32632,210,70,70,4,65,0.9286,3.148126,0.878501,2.652877,0.740299,0.357046,164
cairo_0043,cairo,43,30.044243,31.242383,330143.78,3324589.41,330943.78,3325389.41,EPSG:32636,1214,427,427,3,425,0.9953,3.146056,0.877924,3.130189,0.873496,0.358556,1092
quito_0536,quito,536,-0.288424,-78.488719,779129.29,9967689.57,779929.29,9968489.57,EPSG:32717,274,100,100,4,97,0.97,3.170769,0.88482,3.172796,0.885385,0.340413,218
vienna_0170,vienna,170,48.18938,16.306298,596685.9,5337774.32,597485.9,5338574.32,EPSG:32633,874,290,290,2,289,0.9966,3.181378,0.88778,3.025936,0.844403,0.332548,776
kyiv_0316,kyiv,316,50.530853,30.431164,317545.8,5600407.52,318345.8,5601207.52,EPSG:32636,146,40,40,1,40,1.0,3.2327,0.902102,3.156195,0.880753,0.293837,112
kyiv_0617,kyiv,617,50.497109,30.53453,324745.8,5596407.52,325545.8,5597207.52,EPSG:32636,94,31,31,1,31,1.0,3.227043,0.900524,3.153015,0.879866,0.298157,64
budapest_0313,budapest,313,47.537358,19.059406,353553.39,5266306.49,354353.39,5267106.49,EPSG:32634,722,246,246,2,238,0.9675,3.140608,0.876403,3.138887,0.875923,0.362522,618
budapest_0565,budapest,565,47.459624,19.147187,359953.39,5257506.49,360753.39,5258306.49,EPSG:32634,948,324,324,5,308,0.9506,3.274437,0.913749,3.083208,0.860386,0.261551,802
tashkent_0566,tashkent,566,41.305867,69.33802,527896.16,4572367.22,528696.16,4573167.22,EPSG:32642,602,184,184,1,184,1.0,3.265669,0.911302,3.018462,0.842318,0.268393,512
