patch_id,city_code,n_blocks,mean_block_area,std_block_area,cv_block_area,mean_block_eri,mean_block_compact,mean_block_elong,mean_block_convex
chicago_0269,chicago,23,20085.33,1978.42,0.0985,0.9998,0.5146,0.5178,0.9997
chicago_0228,chicago,7,34724.5,17303.24,0.4983,0.9903,0.5419,0.6405,0.9901
chicago_0696,chicago,11,14034.45,7645.23,0.5447,0.997,0.5249,0.6327,0.9968
chicago_0394,chicago,21,20526.62,135.62,0.0066,1.0,0.5086,0.4999,0.9999
chicago_0304,chicago,20,20611.32,5948.48,0.2886,0.9797,0.4941,0.5265,0.9754
chicago_0166,chicago,16,21925.09,5039.95,0.2299,0.9997,0.517,0.5334,0.9993
chicago_0536,chicago,25,14811.65,9050.0,0.611,0.9992,0.4211,0.4404,0.9992
chicago_0259,chicago,20,20715.67,1045.79,0.0505,0.9998,0.5158,0.5271,0.9997
chicago_0555,chicago,0,,,,,,,
chicago_0232,chicago,18,16667.76,7877.68,0.4726,0.9932,0.4423,0.4899,0.9979
chicago_0487,chicago,14,19717.81,2932.21,0.1487,0.9999,0.5149,0.5263,0.9996
chicago_0541,chicago,25,16997.88,9466.24,0.5569,0.9976,0.4508,0.4823,0.9995
chicago_0638,chicago,21,21055.89,1478.72,0.0702,0.9998,0.5169,0.5163,0.9997
chicago_0167,chicago,16,24301.09,8130.4,0.3346,1.0,0.525,0.5841,0.9999
chicago_0636,chicago,18,21534.39,4653.08,0.2161,0.9997,0.516,0.5295,0.9994
chicago_0396,chicago,21,20577.7,178.36,0.0087,0.9999,0.5099,0.5033,0.9998
chicago_0202,chicago,9,23888.26,4838.03,0.2025,0.9959,0.5077,0.5138,0.9946
chicago_0277,chicago,0,,,,,,,
chicago_0347,chicago,20,22611.17,6181.55,0.2734,0.9999,0.5228,0.5509,0.9998
chicago_0830,chicago,7,34866.28,9329.49,0.2676,0.9989,0.36,0.3252,0.9999
chicago_0218,chicago,12,20603.66,133.17,0.0065,0.9997,0.5077,0.5019,0.9998
chicago_0371,chicago,16,20244.26,1412.06,0.0698,1.0,0.5157,0.5185,0.9998
chicago_0585,chicago,20,20375.33,113.93,0.0056,0.9998,0.5085,0.5003,0.9998
chicago_0770,chicago,19,24215.17,3970.13,0.164,0.9998,0.5582,0.6106,0.9996
chicago_0481,chicago,20,15323.07,9589.94,0.6258,0.9992,0.4428,0.4418,0.9998
chicago_0673,chicago,13,21868.54,5409.09,0.2473,0.9989,0.5114,0.5326,0.9975
chicago_0346,chicago,9,27123.0,9505.31,0.3505,0.9994,0.4753,0.4991,0.9987
chicago_0542,chicago,24,17878.32,5972.6,0.3341,0.9991,0.4471,0.4359,0.9993
chicago_0563,chicago,19,20328.57,7975.0,0.3923,0.9987,0.4586,0.459,0.9988
chicago_0302,chicago,11,19161.62,3251.04,0.1697,0.9997,0.5249,0.5454,0.9999
chicago_0421,chicago,21,19984.4,314.45,0.0157,1.0,0.5104,0.5074,0.9999
chicago_0577,chicago,17,24022.8,14749.5,0.614,0.9995,0.5367,0.5767,0.9989
chicago_0914,chicago,19,22534.56,6200.65,0.2752,0.9999,0.4858,0.4737,0.9996
chicago_0806,chicago,21,21402.27,2855.31,0.1334,0.9994,0.519,0.527,0.9991
chicago_0392,chicago,0,,,,,,,
chicago_0776,chicago,13,20151.51,5513.94,0.2736,0.9982,0.4933,0.5044,0.9979
chicago_0587,chicago,18,20390.95,5567.11,0.273,0.9998,0.5127,0.5426,0.9997
chicago_0050,chicago,14,28697.66,4064.2,0.1416,1.0,0.5859,0.6943,0.9999
chicago_0896,chicago,19,20495.05,93.14,0.0045,0.9999,0.5099,0.5019,0.9999
chicago_0378,chicago,15,19088.99,1238.95,0.0649,1.0,0.5084,0.5222,0.9998
chicago_0376,chicago,13,20437.68,155.48,0.0076,0.9989,0.5063,0.5031,0.9981
chicago_0537,chicago,32,14679.02,6636.42,0.4521,0.9986,0.4857,0.5386,0.9992
chicago_0144,chicago,16,20596.73,923.13,0.0448,0.9982,0.5022,0.4972,0.9976
chicago_0345,chicago,13,21915.61,5412.37,0.247,0.9987,0.519,0.5416,0.9986
chicago_0761,chicago,19,20578.12,153.18,0.0074,0.9993,0.5099,0.5045,0.9993
chicago_0875,chicago,21,19023.99,3083.13,0.1621,0.9994,0.5186,0.5407,0.9989
chicago_0103,chicago,14,20698.49,116.06,0.0056,0.9997,0.5061,0.4974,0.9996
chicago_0939,chicago,15,20182.95,95.6,0.0047,0.9975,0.5053,0.4979,0.9983
chicago_0262,chicago,17,20527.5,181.23,0.0088,0.9998,0.5059,0.4981,0.9998
chicago_0043,chicago,19,20099.54,1194.0,0.0594,1.0,0.4986,0.5028,0.9995
chicago_0567,chicago,19,23711.29,23470.2,0.9898,0.998,0.3707,0.3732,0.999
chicago_0880,chicago,18,23251.92,6485.55,0.2789,0.9993,0.4906,0.4839,0.9993
chicago_0829,chicago,19,15372.92,7291.59,0.4743,0.9999,0.4587,0.4507,0.9998
chicago_0237,chicago,13,30130.5,10375.24,0.3443,0.9997,0.4106,0.3847,0.9997
chicago_0118,chicago,20,20394.78,228.35,0.0112,1.0,0.5035,0.4961,0.9999
chicago_0953,chicago,16,24915.55,13926.59,0.559,0.9998,0.4925,0.4811,0.9997
chicago_0312,chicago,21,20675.46,182.7,0.0088,0.9998,0.5085,0.4999,0.9999
chicago_0717,chicago,12,26945.85,16073.81,0.5965,0.9872,0.4937,0.557,0.986
chicago_0802,chicago,29,14884.0,8573.98,0.5761,0.9935,0.4023,0.3958,0.9926
chicago_0094,chicago,12,24923.16,4762.73,0.1911,0.9981,0.452,0.4295,0.9978
chicago_0715,chicago,18,20954.75,5000.21,0.2386,0.9996,0.5124,0.5295,0.9994
chicago_0408,chicago,0,,,,,,,
chicago_0445,chicago,8,30718.51,10037.6,0.3268,0.9985,0.4897,0.5669,0.998
chicago_0803,chicago,20,21576.1,4489.41,0.2081,0.9997,0.5143,0.5258,0.9997
chicago_0065,chicago,14,27057.6,11219.79,0.4147,0.9993,0.5356,0.6173,0.9985
chicago_0934,chicago,14,21702.16,5252.19,0.242,0.9997,0.4895,0.4803,0.9997
chicago_0874,chicago,16,20087.99,625.67,0.0311,0.9996,0.5106,0.5043,0.9996
chicago_0301,chicago,17,19258.24,1279.53,0.0664,0.9998,0.5136,0.5126,0.9998
chicago_0676,chicago,15,20281.32,153.69,0.0076,0.9999,0.5031,0.494,0.9998
chicago_0169,chicago,11,26452.14,9556.21,0.3613,0.9997,0.4511,0.432,0.9999
chicago_0234,chicago,0,,,,,,,
chicago_0387,chicago,14,19164.68,3337.22,0.1741,0.9978,0.4823,0.4808,0.9983
chicago_0952,chicago,7,20258.16,153.86,0.0076,0.9979,0.5062,0.4988,0.9983
chicago_0678,chicago,15,18151.92,2844.47,0.1567,0.9998,0.5401,0.5798,0.9997
chicago_0941,chicago,15,20363.35,146.71,0.0072,0.9999,0.5067,0.4981,0.9998
chicago_0644,chicago,4,20297.93,150.48,0.0074,0.9994,0.5059,0.4979,0.9992
chicago_0647,chicago,9,17578.81,2496.28,0.142,1.0,0.5751,0.7038,0.9999
chicago_0120,chicago,20,21555.75,4530.01,0.2102,0.9985,0.511,0.5235,0.9977
chicago_0170,chicago,20,20241.28,462.24,0.0228,1.0,0.5076,0.5004,0.9999
chicago_0591,chicago,23,18444.61,6195.52,0.3359,0.9995,0.5009,0.5235,0.9998
chicago_0588,chicago,20,21425.19,4385.89,0.2047,0.9999,0.5148,0.5243,0.9998
chicago_0226,chicago,16,20556.1,5950.09,0.2895,0.9999,0.5322,0.5729,0.9996
chicago_0902,chicago,6,20563.36,65.0,0.0032,0.9999,0.5069,0.4993,0.9999
chicago_0276,chicago,0,,,,,,,
chicago_0219,chicago,16,20562.24,187.28,0.0091,0.9999,0.5077,0.5031,0.9998
chicago_0370,chicago,26,16603.88,9222.5,0.5554,0.997,0.4121,0.4035,0.9961
chicago_0540,chicago,22,19469.25,10983.65,0.5642,0.9994,0.4476,0.44,0.9993
chicago_0261,chicago,14,22014.3,5285.29,0.2401,0.9999,0.5169,0.5354,0.9998
chicago_0217,chicago,15,20522.17,72.89,0.0036,0.9997,0.5079,0.5018,0.9995
chicago_0940,chicago,21,20306.26,208.91,0.0103,0.9999,0.5085,0.5014,0.9999
chicago_0422,chicago,21,20422.38,116.72,0.0057,0.9997,0.5077,0.4999,0.9997
chicago_0546,chicago,5,16141.28,6991.17,0.4331,0.9979,0.4308,0.4289,0.9975
chicago_0583,chicago,16,17985.19,4907.1,0.2728,0.9958,0.4718,0.4682,0.9957
chicago_0491,chicago,17,20145.95,5496.22,0.2728,0.9999,0.5359,0.5717,0.9998
chicago_0758,chicago,12,18673.36,5071.09,0.2716,0.999,0.5144,0.5853,0.9972
chicago_0505,chicago,0,,,,,,,
chicago_0231,chicago,7,29189.72,14276.93,0.4891,0.9999,0.4138,0.4962,0.9998
chicago_0535,chicago,22,19432.6,3790.37,0.1951,0.9994,0.4865,0.4772,0.9996
chicago_0393,chicago,20,20493.61,194.31,0.0095,1.0,0.5085,0.5001,0.9999
chicago_0068,chicago,13,21816.85,5282.88,0.2421,0.9994,0.5212,0.5442,0.9995
chicago_0260,chicago,16,21831.11,4971.88,0.2277,0.9996,0.5164,0.5331,0.9992
chicago_0323,chicago,3,40929.47,185.27,0.0045,0.9983,0.3007,0.2531,0.9999
chicago_0489,chicago,19,19186.29,4386.37,0.2286,0.9986,0.4842,0.4783,0.9988
chicago_0674,chicago,21,18912.56,2820.51,0.1491,0.999,0.5289,0.5756,0.9987
chicago_0272,chicago,10,24632.59,8222.44,0.3338,0.9998,0.532,0.5965,0.9999
chicago_0102,chicago,21,18548.8,5031.87,0.2713,0.9967,0.4601,0.4516,0.9958
chicago_0716,chicago,18,18215.49,5123.37,0.2813,0.9981,0.4624,0.457,0.9972
chicago_0117,chicago,19,20522.0,144.64,0.007,1.0,0.5067,0.502,0.9998
chicago_0913,chicago,14,20350.19,164.06,0.0081,0.9999,0.5073,0.5006,0.9999
chicago_0070,chicago,17,21292.22,2196.63,0.1032,0.9999,0.5158,0.5195,0.9998
chicago_0895,chicago,19,21485.91,4499.34,0.2094,0.9999,0.4977,0.4882,0.9999
chicago_0328,chicago,16,16919.78,7557.55,0.4467,0.9971,0.4412,0.4313,0.997
chicago_0137,chicago,0,,,,,,,
chicago_0584,chicago,18,21521.0,4730.7,0.2198,0.9997,0.4972,0.4873,0.9999
chicago_0119,chicago,14,21998.08,5310.3,0.2414,1.0,0.5163,0.5349,0.9999
chicago_0242,chicago,3,25751.6,1215.88,0.0472,1.0,0.5709,0.6286,0.9999
chicago_0766,chicago,21,20260.16,20966.78,1.0349,0.9849,0.5217,0.601,0.9814
chicago_0628,chicago,14,16002.83,7278.09,0.4548,0.9983,0.4049,0.3925,0.999
chicago_0938,chicago,9,20761.73,23008.43,1.1082,0.9941,0.3834,0.3753,0.9919
chicago_0908,chicago,11,32662.91,39230.46,1.2011,0.9998,0.5249,0.5543,0.9993
chicago_0412,chicago,2,2920.14,172.05,0.0589,1.0,0.3263,0.2797,0.9998
chicago_0130,chicago,6,20404.37,255.41,0.0125,0.9996,0.5112,0.5047,0.9995
chicago_0430,chicago,14,25461.57,10441.07,0.4101,0.9979,0.5258,0.5582,0.9964
chicago_0188,chicago,21,17623.97,6004.46,0.3407,0.9987,0.4425,0.4296,0.9997
chicago_0332,chicago,18,20448.28,176.62,0.0086,0.9994,0.5081,0.5034,0.9993
chicago_0604,chicago,6,1569.35,975.69,0.6217,0.9907,0.1139,0.0924,0.99
chicago_0539,chicago,20,18370.57,8033.93,0.4373,0.9981,0.4452,0.4537,0.9973
chicago_0512,chicago,1,1444.52,0.0,0.0,0.9961,0.2404,0.1984,0.9998
chicago_0632,chicago,28,15363.84,14535.83,0.9461,0.9963,0.3835,0.387,0.9985
chicago_0692,chicago,22,16985.96,18814.07,1.1076,0.9847,0.5117,0.6032,0.9841
chicago_0493,chicago,15,20425.36,123.5,0.006,1.0,0.5074,0.4995,0.9999
chicago_0859,chicago,32,13605.11,9142.67,0.672,0.9907,0.4422,0.4431,0.9925
chicago_0439,chicago,0,,,,,,,
chicago_0482,chicago,12,25581.83,10918.52,0.4268,0.967,0.5062,0.5682,0.9563
chicago_0364,chicago,20,14125.07,12153.79,0.8604,0.9691,0.3715,0.4138,0.9681
chicago_0910,chicago,9,19707.57,4379.8,0.2222,0.9964,0.5566,0.6082,0.9983
chicago_0161,chicago,15,24811.94,13268.69,0.5348,0.9947,0.5113,0.5726,0.9983
chicago_0855,chicago,19,17500.16,5771.01,0.3298,0.9986,0.4599,0.4491,0.9989
chicago_0919,chicago,14,20451.69,325.71,0.0159,0.9999,0.5072,0.4984,0.9998
chicago_0110,chicago,2,1660.08,1142.06,0.688,0.9907,0.1474,0.1271,0.9998
chicago_0731,chicago,9,34276.11,36872.03,1.0757,0.9902,0.5108,0.5606,0.9987
chicago_0500,chicago,0,,,,,,,
chicago_0419,chicago,20,19788.6,5821.05,0.2942,0.9991,0.5202,0.5676,0.9979
chicago_0424,chicago,14,15494.38,4887.88,0.3155,1.0,0.5486,0.6901,0.9998
chicago_0672,chicago,18,19396.94,3716.88,0.1916,0.9908,0.4879,0.5082,0.993
chicago_0406,chicago,0,,,,,,,
chicago_0898,chicago,15,23687.6,5538.41,0.2338,1.0,0.5763,0.6564,0.9999
chicago_0764,chicago,20,16440.86,8997.59,0.5473,0.9989,0.4294,0.431,0.9995
chicago_0909,chicago,9,20326.54,396.41,0.0195,0.9981,0.5057,0.5028,0.996
chicago_0369,chicago,0,,,,,,,
chicago_0229,chicago,11,20656.56,214.03,0.0104,0.9997,0.5089,0.502,0.9995
chicago_0732,chicago,17,20864.28,12038.58,0.577,0.9992,0.4741,0.5327,0.9995
chicago_0398,chicago,7,20603.75,316.23,0.0153,0.9994,0.5069,0.5029,0.9997
chicago_0436,chicago,19,17705.63,5361.23,0.3028,0.9962,0.4663,0.4755,0.9955
chicago_0688,chicago,19,18377.71,11982.97,0.652,0.9875,0.5065,0.5562,0.9929
chicago_0630,chicago,22,18627.13,7906.54,0.4245,0.9993,0.449,0.457,0.9995
chicago_0389,chicago,10,30484.63,9855.7,0.3233,0.9997,0.4413,0.454,0.9997
chicago_0718,chicago,19,21192.57,4773.3,0.2252,0.9994,0.5,0.4966,0.9989
chicago_0929,chicago,11,23065.9,560.15,0.0243,0.9999,0.5426,0.5633,0.9997
chicago_0516,chicago,12,20366.95,4430.55,0.2175,0.9997,0.5615,0.6258,0.9994
chicago_0336,chicago,11,27386.02,7164.37,0.2616,0.995,0.455,0.468,0.9915
chicago_0569,chicago,8,23205.26,6637.67,0.286,0.9991,0.5238,0.5684,0.9976
chicago_0221,chicago,15,24803.81,15475.95,0.6239,0.9991,0.5068,0.5009,0.9987
chicago_0358,chicago,0,,,,,,,
chicago_0143,chicago,20,21672.89,4509.11,0.2081,1.0,0.5107,0.521,0.9999
chicago_0442,chicago,18,21241.79,16490.27,0.7763,0.9822,0.4801,0.512,0.9886
chicago_0629,chicago,11,14844.29,7851.38,0.5289,0.9979,0.376,0.3618,0.998
chicago_0189,chicago,15,20850.54,13346.41,0.6401,0.9846,0.3977,0.4111,0.9834
chicago_0410,chicago,13,21251.49,5392.11,0.2537,0.9968,0.4648,0.4489,0.9966
chicago_0492,chicago,17,16598.37,5513.1,0.3321,0.9994,0.5129,0.5498,0.9989
chicago_0299,chicago,20,15612.12,7557.28,0.4841,0.9984,0.4554,0.4598,0.9994
chicago_0163,chicago,0,,,,,,,
chicago_0337,chicago,13,28117.15,19741.55,0.7021,0.9983,0.5062,0.5049,0.9969
chicago_0313,chicago,14,20355.74,197.79,0.0097,0.9998,0.5095,0.5039,0.9996
chicago_0677,chicago,11,28187.53,21877.47,0.7761,0.9998,0.5278,0.5609,0.9996
chicago_0627,chicago,17,11750.24,8251.15,0.7022,0.9821,0.4281,0.565,0.9866
chicago_0438,chicago,15,25030.47,8025.06,0.3206,0.9996,0.472,0.4607,0.9992
chicago_0455,chicago,0,,,,,,,
chicago_0543,chicago,18,18123.3,5674.7,0.3131,0.999,0.4546,0.4441,0.999
chicago_0586,chicago,10,28347.41,19195.04,0.6771,0.9995,0.5371,0.5633,0.9979
chicago_0212,chicago,8,28560.86,19796.33,0.6931,0.9312,0.449,0.5458,0.9173
chicago_0894,chicago,9,19376.73,2791.88,0.1441,0.9775,0.4841,0.5482,0.9896
chicago_0013,chicago,12,18346.87,9495.44,0.5176,0.9448,0.4387,0.4985,0.93
chicago_0760,chicago,11,33177.07,42000.89,1.266,0.998,0.5458,0.6088,0.9974
chicago_0694,chicago,2,50815.55,30246.1,0.5952,0.998,0.5078,0.502,0.9969
chicago_0562,chicago,9,11859.21,13209.87,1.1139,0.994,0.3006,0.322,0.998
chicago_0330,chicago,5,57886.15,75083.12,1.2971,0.9875,0.5062,0.5371,0.983
chicago_0612,chicago,0,,,,,,,
chicago_0093,chicago,2,61678.78,118.18,0.0019,1.0,0.5842,0.6671,1.0
chicago_0807,chicago,14,20596.93,8939.38,0.434,0.9686,0.4944,0.5934,0.9666
chicago_0386,chicago,19,25148.68,17661.22,0.7023,0.9924,0.464,0.448,0.9859
chicago_0685,chicago,11,37043.85,49551.62,1.3376,0.9919,0.5181,0.5607,0.9873
chicago_0575,chicago,4,20252.61,507.13,0.025,0.9996,0.5055,0.497,1.0
chicago_0446,chicago,2,60477.64,19721.24,0.3261,0.9997,0.4026,0.3755,0.9987
chicago_0109,chicago,9,17489.22,9017.6,0.5156,0.9947,0.4917,0.6387,0.9931
chicago_0801,chicago,12,24128.06,5383.82,0.2231,0.9952,0.5293,0.5792,0.989
chicago_0626,chicago,10,20144.21,13941.37,0.6921,0.9931,0.4743,0.6418,0.9908
chicago_0514,chicago,19,18892.29,8634.03,0.457,0.9854,0.4335,0.4758,0.9956
chicago_0778,chicago,13,22941.2,4550.05,0.1983,0.9997,0.5058,0.5269,0.9997
chicago_0360,chicago,0,,,,,,,
chicago_0287,chicago,0,,,,,,,
chicago_0721,chicago,15,17198.43,5767.88,0.3354,0.997,0.5049,0.5254,0.9971
chicago_0893,chicago,20,17890.09,5520.62,0.3086,0.9822,0.4608,0.4884,0.9936
chicago_0931,chicago,20,18279.19,5137.06,0.281,0.9958,0.4987,0.5292,0.9946
chicago_0051,chicago,12,25096.81,7668.84,0.3056,0.9999,0.606,0.8028,0.9988
chicago_0771,chicago,18,22013.16,13777.38,0.6259,0.9782,0.4764,0.596,0.9918
chicago_0230,chicago,2,20226.74,101.39,0.005,0.9997,0.5096,0.503,1.0
chicago_0854,chicago,9,16194.7,6543.1,0.404,0.9938,0.4148,0.4092,0.9961
chicago_0624,chicago,8,12674.78,7173.65,0.566,0.9903,0.3961,0.4486,0.9922
chicago_0609,chicago,0,,,,,,,
chicago_0652,chicago,0,,,,,,,
chicago_0417,chicago,6,46653.14,64848.97,1.39,0.9474,0.4952,0.6162,0.9599
chicago_0564,chicago,10,19192.99,11170.37,0.582,0.9929,0.3697,0.3764,0.9944
chicago_0350,chicago,14,18093.66,4823.11,0.2666,0.9763,0.4833,0.5645,0.994
chicago_0326,chicago,0,,,,,,,
chicago_0551,chicago,2,1777.7,773.3,0.435,0.965,0.1036,0.0879,0.9599
chicago_0295,chicago,6,31234.06,14779.44,0.4732,0.9989,0.6326,0.9804,0.998
chicago_0744,chicago,0,,,,,,,
chicago_0557,chicago,0,,,,,,,
chicago_0646,chicago,6,17356.15,14693.56,0.8466,0.934,0.4358,0.5477,0.9629
chicago_0509,chicago,0,,,,,,,
chicago_0703,chicago,0,,,,,,,
chicago_0603,chicago,3,28931.66,22235.95,0.7686,0.9931,0.4427,0.5068,0.9931
chicago_0728,chicago,8,17114.44,8908.15,0.5205,0.9346,0.4307,0.546,0.9803
chicago_0357,chicago,4,744.23,160.79,0.216,0.7718,0.1706,0.4648,0.7593
chicago_0579,chicago,7,32056.31,30428.38,0.9492,0.9353,0.4733,0.7325,0.9715
chicago_0247,chicago,16,16803.81,5812.4,0.3459,0.984,0.4811,0.5539,0.9886
chicago_0243,chicago,27,15497.46,6858.43,0.4426,0.9662,0.4742,0.6,0.9948
chicago_0774,chicago,8,16377.06,11456.02,0.6995,0.8983,0.4292,0.5433,0.8652
chicago_0452,chicago,0,,,,,,,
chicago_0081,chicago,13,17225.9,8592.1,0.4988,0.9816,0.5359,0.6955,0.9935
chicago_0331,chicago,12,20574.82,184.62,0.009,0.9994,0.5047,0.496,0.9991
chicago_0702,chicago,6,6214.4,7542.35,1.2137,0.9559,0.2396,0.3301,0.9418
chicago_0257,chicago,4,10546.05,5317.1,0.5042,0.9967,0.3833,0.3665,0.9995
chicago_0601,chicago,4,25227.74,11315.23,0.4485,0.9713,0.5699,0.8478,0.9672
chicago_0461,chicago,0,,,,,,,
chicago_0842,chicago,7,42553.42,26985.1,0.6341,0.9714,0.464,0.523,0.9805
chicago_0122,chicago,8,16773.73,6911.11,0.412,0.942,0.3784,0.5436,0.9985
chicago_0123,chicago,19,17839.49,6468.32,0.3626,0.962,0.4013,0.4983,0.9963
chicago_0813,chicago,7,21073.7,13773.04,0.6536,0.9936,0.4903,0.5634,0.9848
cleveland_0462,cleveland,6,28657.7,4882.34,0.1704,0.9994,0.4544,0.4245,0.9998
cleveland_0487,cleveland,4,40692.92,4727.68,0.1162,0.9988,0.3288,0.2813,1.0
cleveland_0177,cleveland,10,36833.88,8818.71,0.2394,0.9994,0.3656,0.3225,0.9998
cleveland_0186,cleveland,10,25473.86,15966.4,0.6268,0.9995,0.5242,0.5792,0.9981
cleveland_0057,cleveland,9,17716.43,4267.25,0.2409,0.9995,0.5054,0.5507,0.9994
cleveland_0163,cleveland,8,28312.85,548.19,0.0194,0.9992,0.3263,0.2771,0.9996
cleveland_0176,cleveland,6,34377.23,3566.43,0.1037,0.997,0.3463,0.3013,0.9964
cleveland_0141,cleveland,10,34589.66,6534.86,0.1889,0.9974,0.3047,0.2629,0.9997
cleveland_0171,cleveland,9,24926.28,11440.18,0.459,0.9848,0.5142,0.643,0.9818
cleveland_0391,cleveland,13,19984.94,4119.09,0.2061,0.9897,0.362,0.3259,0.9922
cleveland_0549,cleveland,11,30158.49,10850.13,0.3598,0.9925,0.4153,0.384,0.989
cleveland_0440,cleveland,13,17918.55,4478.61,0.2499,0.9987,0.4305,0.4064,0.9991
cleveland_0438,cleveland,22,19657.14,6696.16,0.3406,0.9988,0.5509,0.6376,0.9971
cleveland_0193,cleveland,3,30412.72,2340.87,0.077,0.9983,0.3977,0.3561,0.9994
cleveland_0293,cleveland,7,40445.51,13362.97,0.3304,0.9989,0.419,0.402,0.9971
cleveland_0080,cleveland,13,21120.31,8622.9,0.4083,0.9796,0.3783,0.4002,0.9892
cleveland_0194,cleveland,11,26321.0,4596.53,0.1746,0.9906,0.3626,0.3531,0.9848
cleveland_0331,cleveland,4,55108.27,28434.66,0.516,0.9995,0.4759,0.5301,0.9998
cleveland_0042,cleveland,5,34769.23,31763.75,0.9136,0.9946,0.2923,0.3062,0.9955
cleveland_0084,cleveland,8,30608.6,11785.91,0.3851,0.9892,0.2497,0.2123,0.9981
cleveland_0364,cleveland,9,31101.36,18754.92,0.603,0.9991,0.4207,0.415,0.9976
cleveland_0436,cleveland,13,25307.32,23849.86,0.9424,0.9656,0.3523,0.3637,0.961
cleveland_0147,cleveland,10,30733.45,2443.6,0.0795,0.9994,0.3562,0.3129,0.9999
cleveland_0385,cleveland,0,,,,,,,
cleveland_0256,cleveland,10,19806.11,11957.76,0.6037,0.9977,0.5257,0.6276,0.9949
cleveland_0087,cleveland,3,26175.63,6110.45,0.2334,0.9972,0.5743,0.7911,0.995
cleveland_0046,cleveland,1,580.7,0.0,0.0,0.9992,0.134,0.1284,1.0
cleveland_0501,cleveland,7,22417.55,6995.01,0.312,0.9656,0.387,0.4753,0.9963
cleveland_0159,cleveland,8,10416.18,5631.79,0.5407,0.9972,0.4698,0.5465,0.9926
cleveland_0439,cleveland,13,28166.8,7071.48,0.2511,0.999,0.3875,0.3845,0.9972
cleveland_0375,cleveland,13,18897.51,18849.75,0.9975,0.9715,0.4642,0.5545,0.9603
cleveland_0138,cleveland,14,17198.29,7313.67,0.4253,0.9899,0.4097,0.4068,0.9866
cleveland_0041,cleveland,5,32220.37,8734.4,0.2711,0.9898,0.4119,0.4131,0.9988
cleveland_0094,cleveland,5,31296.78,12111.12,0.387,0.9562,0.3043,0.3391,0.9801
cleveland_0432,cleveland,5,25518.38,12339.18,0.4835,0.9834,0.2775,0.2419,0.984
cleveland_0075,cleveland,2,10233.48,7361.53,0.7194,0.979,0.2513,0.3165,0.9919
cleveland_0173,cleveland,15,22599.57,9753.73,0.4316,0.9874,0.4446,0.4814,0.9896
cleveland_0305,cleveland,10,34427.75,13553.77,0.3937,0.9979,0.3481,0.358,0.9944
cleveland_0174,cleveland,7,25824.38,17411.77,0.6742,0.9913,0.4452,0.4356,0.9869
cleveland_0200,cleveland,13,20815.29,10668.49,0.5125,0.9852,0.3734,0.4302,0.9921
cleveland_0112,cleveland,15,27500.08,5700.78,0.2073,0.9959,0.3249,0.304,0.993
cleveland_0542,cleveland,9,31421.19,7924.24,0.2522,0.9989,0.3504,0.327,0.9956
cleveland_0492,cleveland,6,34159.3,13805.25,0.4041,0.9939,0.5224,0.5944,0.9915
cleveland_0142,cleveland,4,22944.14,10625.78,0.4631,0.9999,0.4108,0.4169,0.9968
cleveland_0435,cleveland,6,27292.55,7124.89,0.2611,0.9833,0.3901,0.4136,0.9721
cleveland_0272,cleveland,7,25731.56,44170.94,1.7166,0.9824,0.3296,0.3447,0.9821
cleveland_0403,cleveland,3,20826.84,10233.14,0.4913,1.0,0.3999,0.4389,0.9954
cleveland_0277,cleveland,3,2781.02,2520.66,0.9064,0.8764,0.1646,0.1619,0.8447
cleveland_0036,cleveland,7,21093.75,5157.6,0.2445,0.9835,0.433,0.5044,0.9847
cleveland_0292,cleveland,5,27007.48,10405.62,0.3853,0.9977,0.4011,0.4042,0.9952
cleveland_0231,cleveland,6,32062.6,39766.84,1.2403,0.9909,0.3782,0.3625,0.9813
cleveland_0172,cleveland,1,21590.38,0.0,0.0,1.0,0.4345,0.4382,0.9946
cleveland_0376,cleveland,6,18092.53,6054.54,0.3346,0.9918,0.4732,0.5538,0.9867
cleveland_0083,cleveland,6,13121.27,5862.72,0.4468,0.941,0.4221,0.5286,0.9874
cleveland_0464,cleveland,14,18220.7,15293.13,0.8393,0.9301,0.302,0.3503,0.9322
cologne_0347,cologne,0,,,,,,,
cologne_0296,cologne,1,2979.32,0.0,0.0,1.0,0.4454,0.3997,0.9973
cologne_0049,cologne,6,13599.62,5231.3,0.3847,0.9794,0.5307,0.6155,0.9759
cologne_0035,cologne,0,,,,,,,
cologne_0574,cologne,1,20046.64,0.0,0.0,0.9978,0.4481,0.4386,0.9933
cologne_0116,cologne,0,,,,,,,
cologne_0529,cologne,1,27837.66,0.0,0.0,1.0,0.6072,0.9513,0.9992
cologne_0261,cologne,12,8083.35,5045.94,0.6242,0.9601,0.489,0.6731,0.9741
cologne_0254,cologne,21,10015.69,8716.03,0.8702,0.9667,0.4121,0.4945,0.9679
cologne_0119,cologne,3,25973.41,25803.61,0.9935,0.9977,0.7006,0.8194,0.9866
cologne_0429,cologne,12,19349.84,21228.94,1.0971,0.9628,0.4738,0.6821,0.9604
cologne_0198,cologne,13,10308.87,6969.48,0.6761,0.9458,0.3724,0.4732,0.9549
cologne_0260,cologne,0,,,,,,,
cologne_0597,cologne,0,,,,,,,
cologne_0502,cologne,2,4484.63,2067.03,0.4609,0.9877,0.3138,0.2921,0.9849
cologne_0265,cologne,1,1859.58,0.0,0.0,0.9363,0.4209,0.6465,1.0
cologne_0203,cologne,5,9552.42,6231.75,0.6524,0.98,0.4058,0.5058,0.9823
