patch_id,city_code,n_nodes_used,n_edges_used,n_4way,n_3way,n_deadend,proportion_4way,proportion_3way,proportion_deadend,mean_degree,mean_edge_length,total_edge_length,meshedness,intersection_density,street_density
chicago_0260,chicago,474,836,285,158,11,0.601266,0.333333,0.023207,3.5274,34.24,28621.81,0.384942,740.62,44.7216
chicago_0323,chicago,454,772,275,123,40,0.605727,0.270925,0.088106,3.4009,40.62,31355.4,0.353267,709.37,48.9928
chicago_0489,chicago,376,687,268,85,5,0.712766,0.226064,0.013298,3.6543,39.62,27218.68,0.417671,587.5,42.5292
chicago_0674,chicago,581,1048,372,192,2,0.640275,0.330465,0.003442,3.6076,33.58,35195.66,0.404494,907.81,54.9932
chicago_0272,chicago,479,817,295,121,44,0.615866,0.25261,0.091858,3.4113,37.39,30551.4,0.355719,748.44,47.7366
chicago_0102,chicago,475,843,302,145,16,0.635789,0.305263,0.033684,3.5495,33.66,28371.83,0.390476,742.19,44.331
chicago_0716,chicago,452,810,291,140,6,0.643805,0.309735,0.013274,3.5841,35.78,28979.93,0.399333,706.25,45.2811
chicago_0117,chicago,429,765,289,109,15,0.67366,0.254079,0.034965,3.5664,38.57,29502.61,0.395076,670.31,46.0978
chicago_0913,chicago,431,777,306,91,14,0.709977,0.211137,0.032483,3.6056,39.46,30656.9,0.404901,673.44,47.9014
chicago_0070,chicago,364,635,247,78,30,0.678571,0.214286,0.082418,3.489,40.58,25765.81,0.37621,568.75,40.2591
chicago_0895,chicago,466,834,315,118,15,0.675966,0.253219,0.032189,3.5794,36.76,30654.27,0.398058,728.12,47.8973
chicago_0328,chicago,425,761,284,112,11,0.668235,0.263529,0.025882,3.5812,43.1,32800.01,0.398817,664.06,51.25
chicago_0137,chicago,263,441,159,62,30,0.604563,0.235741,0.114068,3.3536,53.92,23779.09,0.34357,410.94,37.1548
chicago_0584,chicago,361,659,247,99,3,0.684211,0.274238,0.00831,3.651,40.74,26850.74,0.417015,564.06,41.9543
chicago_0119,chicago,415,746,276,117,10,0.66506,0.281928,0.024096,3.5952,43.05,32117.68,0.402424,648.44,50.1839
chicago_0242,chicago,294,452,137,91,52,0.465986,0.309524,0.176871,3.0748,44.56,20139.25,0.272727,459.37,31.4676
chicago_0766,chicago,463,803,271,153,15,0.585313,0.330454,0.032397,3.4687,36.54,29339.57,0.37025,723.44,45.8431
chicago_0628,chicago,475,800,260,162,32,0.547368,0.341053,0.067368,3.3684,36.41,29124.97,0.344974,742.19,45.5078
chicago_0938,chicago,234,369,76,131,16,0.324786,0.559829,0.068376,3.1538,47.45,17508.28,0.293737,365.62,27.3567
chicago_0908,chicago,304,528,183,93,11,0.601974,0.305921,0.036184,3.4737,38.94,20559.8,0.373134,475.0,32.1247
chicago_0412,chicago,333,557,194,94,34,0.582583,0.282282,0.102102,3.3453,42.75,23809.66,0.340393,520.31,37.2026
chicago_0130,chicago,272,443,115,121,18,0.422794,0.444853,0.066176,3.2574,39.12,17331.59,0.319109,425.0,27.0806
chicago_0430,chicago,491,849,277,174,18,0.564155,0.354379,0.03666,3.4582,34.83,29570.75,0.367451,767.19,46.2043
chicago_0188,chicago,509,912,331,146,11,0.650295,0.286837,0.021611,3.5835,34.59,31547.99,0.398815,795.31,49.2937
chicago_0332,chicago,455,801,268,130,18,0.589011,0.285714,0.03956,3.5209,37.35,29913.58,0.383425,710.94,46.74
chicago_0604,chicago,551,818,250,149,130,0.453721,0.270417,0.235935,2.9691,34.93,28574.81,0.244303,860.94,44.6481
chicago_0539,chicago,506,897,324,146,18,0.640316,0.288538,0.035573,3.5455,36.08,32361.28,0.389275,790.62,50.5645
chicago_0512,chicago,440,719,234,135,48,0.531818,0.306818,0.109091,3.2682,40.9,29403.92,0.32,687.5,45.9436
chicago_0632,chicago,493,853,276,178,16,0.559838,0.361055,0.032454,3.4604,35.61,30378.66,0.367992,770.31,47.4667
chicago_0692,chicago,550,920,279,215,36,0.507273,0.390909,0.065455,3.3455,33.49,30812.22,0.338813,859.37,48.1441
chicago_0493,chicago,414,714,223,156,14,0.538647,0.376812,0.033816,3.4493,37.98,27116.24,0.365735,646.87,42.3691
chicago_0859,chicago,595,1029,337,212,21,0.566387,0.356303,0.035294,3.4588,31.73,32648.37,0.367089,929.69,51.0131
chicago_0439,chicago,380,627,215,97,48,0.565789,0.255263,0.126316,3.3,42.52,26662.28,0.328477,593.75,41.6598
chicago_0482,chicago,238,406,135,76,10,0.567227,0.319328,0.042017,3.4118,45.81,18597.63,0.358811,371.87,29.0588
chicago_0364,chicago,451,772,253,149,29,0.560976,0.330377,0.064302,3.4235,39.82,30742.61,0.358974,704.69,48.0353
chicago_0910,chicago,315,524,150,127,15,0.47619,0.403175,0.047619,3.327,41.13,21554.17,0.336,492.19,33.6784
chicago_0161,chicago,431,741,246,140,21,0.570766,0.324826,0.048724,3.4385,37.02,27429.73,0.362894,673.44,42.8589
chicago_0855,chicago,585,1005,333,204,30,0.569231,0.348718,0.051282,3.4359,33.17,33334.61,0.361373,914.06,52.0853
chicago_0919,chicago,377,667,250,96,16,0.66313,0.254642,0.04244,3.5385,40.81,27220.79,0.388518,589.06,42.5325
chicago_0110,chicago,262,444,154,74,18,0.587786,0.282443,0.068702,3.3893,50.77,22542.66,0.352601,409.37,35.2229
chicago_0731,chicago,270,444,126,108,18,0.466667,0.4,0.066667,3.2889,41.2,18294.61,0.327103,421.87,28.5853
chicago_0500,chicago,260,410,119,93,37,0.457692,0.357692,0.142308,3.1538,47.13,19324.96,0.293204,406.25,30.1952
chicago_0419,chicago,495,878,328,122,18,0.662626,0.246465,0.036364,3.5475,35.68,31323.36,0.389848,773.44,48.9427
chicago_0424,chicago,524,888,286,184,37,0.545802,0.351145,0.070611,3.3893,33.39,29651.25,0.349952,818.75,46.3301
chicago_0672,chicago,424,734,242,153,17,0.570755,0.360849,0.040094,3.4623,38.95,28587.0,0.368921,662.5,44.6672
chicago_0406,chicago,327,499,137,115,57,0.41896,0.351682,0.174312,3.052,38.51,19218.54,0.266564,510.94,30.029
chicago_0898,chicago,344,597,209,106,18,0.607558,0.30814,0.052326,3.4709,37.68,22494.64,0.371889,537.5,35.1479
chicago_0764,chicago,410,726,259,123,12,0.631707,0.3,0.029268,3.5415,36.48,26487.54,0.388957,640.62,41.3868
chicago_0909,chicago,222,389,133,72,7,0.599099,0.324324,0.031532,3.5045,41.74,16237.44,0.382688,346.87,25.371
chicago_0369,chicago,349,574,199,94,42,0.570201,0.269341,0.120344,3.2894,46.67,26788.78,0.326118,545.31,41.8575
chicago_0229,chicago,354,606,207,105,24,0.584746,0.29661,0.067797,3.4237,41.86,25367.16,0.359886,553.12,39.6362
chicago_0732,chicago,432,731,224,164,17,0.518519,0.37963,0.039352,3.3843,35.99,26305.1,0.349243,675.0,41.1017
chicago_0398,chicago,354,584,168,145,24,0.474576,0.409605,0.067797,3.2994,39.44,23033.1,0.328592,553.12,35.9892
chicago_0436,chicago,523,907,285,204,12,0.544933,0.390057,0.022945,3.4685,32.71,29667.06,0.369837,817.19,46.3548
chicago_0688,chicago,377,654,221,121,12,0.586207,0.320955,0.03183,3.4695,40.92,26760.4,0.371162,589.06,41.8131
chicago_0630,chicago,521,923,317,173,12,0.608445,0.332054,0.023033,3.5432,34.6,31937.99,0.388621,814.06,49.9031
chicago_0389,chicago,386,690,267,89,20,0.69171,0.23057,0.051813,3.5751,44.24,30528.15,0.397653,603.12,47.7002
chicago_0718,chicago,573,1011,358,172,21,0.624782,0.300175,0.036649,3.5288,34.92,35299.64,0.38475,895.31,55.1557
chicago_0929,chicago,345,582,194,109,26,0.562319,0.315942,0.075362,3.3739,42.64,24818.88,0.347445,539.06,38.7795
chicago_0516,chicago,454,739,223,157,45,0.491189,0.345815,0.099119,3.2555,38.05,28117.27,0.316722,709.37,43.9332
chicago_0336,chicago,416,712,222,162,14,0.533654,0.389423,0.033654,3.4231,37.22,26501.48,0.359129,650.0,41.4086
chicago_0569,chicago,459,777,270,133,43,0.588235,0.28976,0.093682,3.3856,39.17,30434.92,0.349398,717.19,47.5546
chicago_0221,chicago,387,680,236,123,12,0.609819,0.317829,0.031008,3.5142,37.74,25664.2,0.382315,604.69,40.1003
chicago_0358,chicago,297,451,137,84,53,0.461279,0.282828,0.178451,3.037,42.43,19134.15,0.263158,464.06,29.8971
chicago_0143,chicago,510,904,327,143,15,0.641176,0.280392,0.029412,3.5451,34.97,31609.77,0.389163,796.87,49.3903
chicago_0442,chicago,422,715,221,161,20,0.523697,0.381517,0.047393,3.3886,40.13,28689.69,0.350417,659.37,44.8276
chicago_0629,chicago,388,643,183,163,19,0.471649,0.420103,0.048969,3.3144,37.07,23833.44,0.332036,606.25,37.2398
chicago_0189,chicago,323,555,197,91,24,0.609907,0.281734,0.074303,3.4365,42.04,23333.14,0.363495,504.69,36.458
chicago_0410,chicago,465,782,251,154,40,0.539785,0.331183,0.086022,3.3634,42.54,33263.25,0.343784,726.56,51.9738
chicago_0492,chicago,457,792,271,147,19,0.592998,0.321663,0.041575,3.4661,35.54,28149.0,0.369637,714.06,43.9828
chicago_0299,chicago,465,775,255,147,37,0.548387,0.316129,0.07957,3.3333,39.56,30658.55,0.336216,726.56,47.904
chicago_0163,chicago,263,413,129,81,42,0.490494,0.307985,0.159696,3.1407,49.79,20563.22,0.289827,410.94,32.13
chicago_0337,chicago,303,527,189,84,14,0.623762,0.277228,0.046205,3.4785,43.36,22848.77,0.374376,473.44,35.7012
chicago_0313,chicago,433,746,273,111,31,0.630485,0.256351,0.071594,3.4457,38.9,29015.87,0.364692,676.56,45.3373
chicago_0677,chicago,406,677,205,153,24,0.504926,0.376847,0.059113,3.335,38.53,26084.81,0.337051,634.37,40.7575
chicago_0627,chicago,511,862,240,235,16,0.469667,0.459883,0.031311,3.3738,32.94,28391.51,0.346116,798.44,44.3617
chicago_0438,chicago,426,772,292,109,6,0.685446,0.255869,0.014085,3.6244,38.4,29645.49,0.409681,665.62,46.3211
chicago_0455,chicago,331,484,126,114,73,0.380665,0.344411,0.220544,2.9245,46.38,22447.77,0.234399,517.19,35.0746
chicago_0543,chicago,533,914,307,170,25,0.575985,0.318949,0.046904,3.4296,35.1,32083.27,0.360038,832.81,50.1301
chicago_0586,chicago,360,618,193,139,15,0.536111,0.386111,0.041667,3.4333,39.89,24650.67,0.362238,562.5,38.5167
chicago_0212,chicago,290,473,124,129,11,0.427586,0.444828,0.037931,3.2621,37.52,17747.43,0.32,453.12,27.7304
chicago_0894,chicago,355,610,209,110,18,0.588732,0.309859,0.050704,3.4366,41.91,25568.06,0.363121,554.69,39.9501
chicago_0013,chicago,421,652,123,239,23,0.292162,0.567696,0.054632,3.0974,41.55,27089.44,0.27718,657.81,42.3272
chicago_0760,chicago,437,738,192,211,5,0.439359,0.482838,0.011442,3.3776,36.46,26906.71,0.347526,682.81,42.0417
chicago_0694,chicago,532,777,153,249,80,0.287594,0.468045,0.150376,2.9211,38.35,29798.79,0.232295,831.25,46.5606
chicago_0562,chicago,526,838,260,169,68,0.494297,0.321293,0.129278,3.1863,34.9,29246.66,0.298949,821.87,45.6979
chicago_0330,chicago,446,732,223,159,36,0.5,0.356502,0.080717,3.2825,38.58,28243.74,0.323563,696.87,44.1308
chicago_0612,chicago,463,737,233,142,60,0.50324,0.306695,0.12959,3.1836,38.45,28341.21,0.298588,723.44,44.2831
chicago_0093,chicago,369,565,138,159,46,0.373984,0.430894,0.124661,3.0623,48.14,27197.09,0.268759,576.56,42.4955
chicago_0807,chicago,413,696,207,163,20,0.501211,0.394673,0.048426,3.3705,37.81,26314.02,0.34592,645.31,41.1157
chicago_0386,chicago,446,750,212,194,10,0.475336,0.434978,0.022422,3.3632,39.9,29921.3,0.343856,696.87,46.752
chicago_0685,chicago,332,569,171,139,10,0.51506,0.418675,0.03012,3.4277,41.09,23379.92,0.361153,518.75,36.5311
chicago_0575,chicago,285,462,100,161,7,0.350877,0.564912,0.024561,3.2421,40.36,18647.32,0.315044,445.31,29.1364
chicago_0446,chicago,262,408,115,95,38,0.438931,0.362595,0.145038,3.1145,44.72,18247.15,0.283237,409.37,28.5112
chicago_0109,chicago,325,555,176,112,19,0.541538,0.344615,0.058462,3.4154,39.37,21850.93,0.35814,507.81,34.1421
chicago_0801,chicago,443,738,207,189,19,0.467269,0.426637,0.042889,3.3318,36.98,27291.12,0.335982,692.19,42.6424
chicago_0626,chicago,255,415,114,103,21,0.447059,0.403922,0.082353,3.2549,38.39,15933.92,0.318812,398.44,24.8967
chicago_0514,chicago,552,934,285,212,27,0.516304,0.384058,0.048913,3.3841,33.78,31548.83,0.348499,862.5,49.2951
chicago_0778,chicago,467,751,213,180,41,0.456103,0.385439,0.087794,3.2163,36.92,27727.96,0.306781,729.69,43.3249
chicago_0360,chicago,316,471,119,118,64,0.376582,0.373418,0.202532,2.981,37.18,17509.51,0.248804,493.75,27.3586
chicago_0287,chicago,373,569,180,104,75,0.482574,0.27882,0.201072,3.0509,44.31,25214.65,0.265857,582.81,39.3979
chicago_0721,chicago,333,579,198,102,9,0.594595,0.306306,0.027027,3.4775,45.17,26155.18,0.373676,520.31,40.8675
chicago_0893,chicago,381,682,246,110,6,0.645669,0.288714,0.015748,3.5801,39.51,26946.63,0.398943,595.31,42.1041
chicago_0931,chicago,417,715,235,138,19,0.563549,0.330935,0.045564,3.4293,38.04,27197.2,0.360676,651.56,42.4956
chicago_0051,chicago,441,752,236,160,22,0.535147,0.362812,0.049887,3.4104,35.86,26967.19,0.355758,689.06,42.1362
chicago_0771,chicago,427,744,248,141,13,0.580796,0.330211,0.030445,3.4848,36.15,26897.89,0.374558,667.19,42.028
chicago_0230,chicago,298,449,113,115,45,0.379195,0.385906,0.151007,3.0134,45.32,20348.56,0.257191,465.62,31.7946
chicago_0854,chicago,353,562,165,123,38,0.467422,0.348442,0.107649,3.1841,36.97,20775.55,0.299572,551.56,32.4618
chicago_0624,chicago,287,501,166,100,4,0.578397,0.348432,0.013937,3.4913,38.75,19411.77,0.377856,448.44,30.3309
chicago_0609,chicago,469,674,167,168,105,0.356077,0.358209,0.223881,2.8742,39.37,26537.71,0.220793,732.81,41.4652
chicago_0652,chicago,458,681,142,225,69,0.310044,0.491266,0.150655,2.9738,32.24,21956.09,0.245884,715.62,34.3064
chicago_0417,chicago,467,747,230,155,61,0.492505,0.331906,0.130621,3.1991,36.02,26906.96,0.302476,729.69,42.0421
chicago_0564,chicago,407,686,218,140,24,0.535627,0.34398,0.058968,3.371,39.5,27099.19,0.346106,635.94,42.3425
chicago_0350,chicago,546,925,295,198,33,0.540293,0.362637,0.06044,3.3883,34.7,32101.93,0.349586,853.12,50.1593
chicago_0326,chicago,310,454,95,146,48,0.306452,0.470968,0.154839,2.929,46.87,21278.18,0.235772,484.37,33.2472
chicago_0551,chicago,443,643,125,209,74,0.282167,0.471783,0.167043,2.9029,35.29,22692.74,0.22815,692.19,35.4574
chicago_0295,chicago,279,435,107,121,26,0.383513,0.433692,0.09319,3.1183,45.88,19957.26,0.283906,435.94,31.1832
chicago_0744,chicago,906,1235,236,387,243,0.260486,0.427152,0.268212,2.7263,25.08,30973.73,0.182623,1415.62,48.3965
chicago_0557,chicago,411,578,120,180,86,0.291971,0.437956,0.209246,2.8127,40.12,23191.47,0.20563,642.19,36.2367
chicago_0646,chicago,329,495,119,135,50,0.361702,0.410334,0.151976,3.0091,42.59,21082.45,0.255743,514.06,32.9413
chicago_0509,chicago,379,542,133,143,83,0.350923,0.377309,0.218997,2.8602,38.21,20707.35,0.217795,592.19,32.3552
chicago_0703,chicago,593,853,246,171,155,0.41484,0.288364,0.261383,2.8769,33.6,28663.95,0.220999,926.56,44.7874
chicago_0603,chicago,653,925,192,285,144,0.294028,0.436447,0.220521,2.8331,30.79,28484.47,0.209839,1020.31,44.507
chicago_0728,chicago,359,592,186,119,34,0.518106,0.331476,0.094708,3.2981,39.33,23286.03,0.328191,560.94,36.3844
chicago_0357,chicago,449,736,223,156,44,0.496659,0.347439,0.097996,3.2784,38.03,27992.06,0.322508,701.56,43.7376
chicago_0579,chicago,354,555,133,155,34,0.375706,0.437853,0.096045,3.1356,41.52,23041.25,0.28734,553.12,36.002
chicago_0247,chicago,413,713,240,132,18,0.581114,0.319613,0.043584,3.4528,38.82,27675.65,0.366626,645.31,43.2432
chicago_0243,chicago,593,1020,312,239,18,0.526138,0.403035,0.030354,3.4401,34.23,34912.65,0.362405,926.56,54.551
chicago_0774,chicago,351,559,144,153,32,0.410256,0.435897,0.091168,3.1852,39.71,22200.31,0.299857,548.44,34.688
chicago_0452,chicago,236,317,67,85,67,0.283898,0.360169,0.283898,2.6864,42.67,13527.68,0.175589,368.75,21.137
chicago_0081,chicago,301,515,170,98,10,0.564784,0.325581,0.033223,3.4219,36.9,19004.28,0.360134,470.31,29.6942
chicago_0331,chicago,512,867,231,194,40,0.451172,0.378906,0.078125,3.3867,32.8,28433.81,0.349362,800.0,44.4278
chicago_0702,chicago,1013,1349,255,431,292,0.251728,0.425469,0.288253,2.6634,25.98,35050.16,0.166749,1582.81,54.7659
chicago_0257,chicago,285,438,104,123,37,0.364912,0.431579,0.129825,3.0737,43.64,19113.01,0.272566,445.31,29.8641
chicago_0601,chicago,809,1200,207,457,111,0.255871,0.564895,0.137206,2.9666,27.05,32465.11,0.243025,1264.06,50.7267
chicago_0461,chicago,326,459,90,153,67,0.276074,0.469325,0.205521,2.816,45.07,20686.88,0.20711,509.37,32.3233
chicago_0842,chicago,392,622,143,194,33,0.364796,0.494898,0.084184,3.1735,41.4,25753.0,0.296534,612.5,40.2391
chicago_0122,chicago,439,688,181,181,45,0.412301,0.412301,0.102506,3.1344,37.6,25870.36,0.286369,685.94,40.4224
chicago_0123,chicago,491,860,293,159,10,0.596741,0.323829,0.020367,3.5031,35.93,30896.79,0.37871,767.19,48.2762
chicago_0813,chicago,473,740,187,214,57,0.395349,0.452431,0.120507,3.129,33.13,24519.67,0.284803,739.06,38.312
cleveland_0462,cleveland,128,214,64,45,1,0.5,0.351562,0.007812,3.3438,54.62,11689.09,0.346614,200.0,18.2642
cleveland_0487,cleveland,136,224,70,45,9,0.514706,0.330882,0.066176,3.2941,56.0,12545.04,0.333333,212.5,19.6016
cleveland_0177,cleveland,240,388,112,90,18,0.466667,0.375,0.075,3.2333,54.8,21263.24,0.313684,375.0,33.2238
cleveland_0186,cleveland,352,575,132,183,4,0.375,0.519886,0.011364,3.267,44.72,25716.1,0.320458,550.0,40.1814
cleveland_0057,cleveland,143,211,41,65,14,0.286713,0.454545,0.097902,2.951,56.0,11815.86,0.245552,223.44,18.4623
cleveland_0163,cleveland,141,228,62,54,4,0.439716,0.382979,0.028369,3.234,50.17,11438.37,0.31769,220.31,17.8725
cleveland_0176,cleveland,140,220,63,45,11,0.45,0.321429,0.078571,3.1429,59.11,13004.81,0.294545,218.75,20.32
cleveland_0141,cleveland,176,293,81,78,6,0.460227,0.443182,0.034091,3.3295,62.93,18439.84,0.340058,275.0,28.8123
cleveland_0171,cleveland,315,477,104,152,36,0.330159,0.48254,0.114286,3.0286,48.83,23290.76,0.2608,492.19,36.3918
cleveland_0391,cleveland,213,366,120,67,5,0.56338,0.314554,0.023474,3.4366,55.7,20384.47,0.365796,332.81,31.8507
cleveland_0549,cleveland,269,437,123,108,18,0.457249,0.401487,0.066914,3.2491,45.04,19683.58,0.317073,420.31,30.7556
cleveland_0440,cleveland,252,415,127,83,11,0.503968,0.329365,0.043651,3.2937,40.73,16904.1,0.328657,393.75,26.4127
cleveland_0438,cleveland,312,560,208,83,3,0.666667,0.266026,0.009615,3.5897,43.4,24301.23,0.402262,487.5,37.9707
cleveland_0193,cleveland,187,292,61,94,6,0.326203,0.502674,0.032086,3.123,38.13,11135.21,0.287263,292.19,17.3988
cleveland_0293,cleveland,223,345,92,81,24,0.412556,0.363229,0.107623,3.0942,48.87,16860.17,0.278912,348.44,26.344
cleveland_0080,cleveland,153,238,59,63,11,0.385621,0.411765,0.071895,3.1111,66.6,15851.1,0.285714,239.06,24.7673
cleveland_0194,cleveland,1422,1992,579,402,420,0.407173,0.2827,0.295359,2.8017,17.81,35473.12,0.201127,2221.87,55.4268
cleveland_0331,cleveland,134,197,37,62,10,0.276119,0.462687,0.074627,2.9403,54.3,10697.05,0.243346,209.37,16.7141
cleveland_0042,cleveland,147,218,43,70,20,0.292517,0.47619,0.136054,2.966,49.85,10866.91,0.249135,229.69,16.9795
cleveland_0084,cleveland,209,330,81,96,16,0.38756,0.45933,0.076555,3.1579,52.22,17233.45,0.2954,326.56,26.9273
cleveland_0364,cleveland,179,275,67,75,17,0.374302,0.418994,0.094972,3.0726,66.34,18244.65,0.274788,279.69,28.5073
cleveland_0436,cleveland,222,348,84,100,16,0.378378,0.45045,0.072072,3.1351,53.94,18771.26,0.289294,346.87,29.3301
cleveland_0147,cleveland,279,450,110,132,10,0.394265,0.473118,0.035842,3.2258,46.86,21088.4,0.311031,435.94,32.9506
cleveland_0385,cleveland,182,255,35,93,30,0.192308,0.510989,0.164835,2.8022,50.5,12878.48,0.206128,284.37,20.1226
cleveland_0256,cleveland,299,486,128,129,17,0.428094,0.431438,0.056856,3.2508,39.78,19334.45,0.317032,467.19,30.2101
cleveland_0087,cleveland,150,208,38,66,29,0.253333,0.44,0.193333,2.7733,53.2,11065.51,0.2,234.37,17.2899
cleveland_0046,cleveland,276,396,79,132,56,0.286232,0.478261,0.202899,2.8696,44.8,17741.36,0.221207,431.25,27.7209
cleveland_0501,cleveland,163,259,58,81,5,0.355828,0.496933,0.030675,3.1779,44.71,11580.77,0.302181,254.69,18.095
cleveland_0159,cleveland,239,371,93,105,30,0.389121,0.439331,0.125523,3.1046,26.77,9931.78,0.281184,373.44,15.5184
cleveland_0439,cleveland,251,410,96,130,7,0.38247,0.517928,0.027888,3.2669,49.05,20111.7,0.321932,392.19,31.4245
cleveland_0375,cleveland,573,877,190,268,55,0.331588,0.467714,0.095986,3.0611,32.73,28699.83,0.267309,895.31,44.8435
cleveland_0138,cleveland,246,398,136,60,31,0.552846,0.243902,0.126016,3.2358,52.52,20901.77,0.314168,384.37,32.659
cleveland_0041,cleveland,296,449,78,164,17,0.263514,0.554054,0.057432,3.0338,37.11,16661.17,0.262351,462.5,26.0331
cleveland_0094,cleveland,190,287,55,97,16,0.289474,0.510526,0.084211,3.0211,43.15,12383.51,0.261333,296.87,19.3492
cleveland_0432,cleveland,197,295,50,107,20,0.253807,0.543147,0.101523,2.9949,60.58,17872.03,0.254499,307.81,27.925
cleveland_0075,cleveland,143,209,38,66,23,0.265734,0.461538,0.160839,2.9231,46.75,9771.12,0.238434,223.44,15.2674
cleveland_0173,cleveland,402,625,156,174,43,0.38806,0.432836,0.106965,3.1095,41.52,25951.17,0.28035,628.12,40.5487
cleveland_0305,cleveland,201,311,63,105,14,0.313433,0.522388,0.069652,3.0945,59.58,18528.66,0.279597,314.06,28.951
cleveland_0174,cleveland,397,596,131,180,59,0.329975,0.453401,0.148615,3.0025,38.62,23018.09,0.253485,620.31,35.9658
cleveland_0200,cleveland,292,480,131,130,16,0.44863,0.445205,0.054795,3.2877,42.63,20462.37,0.326425,456.25,31.9725
cleveland_0112,cleveland,307,502,127,143,10,0.413681,0.465798,0.032573,3.2704,49.19,24694.6,0.321839,479.69,38.5853
cleveland_0542,cleveland,158,242,50,72,4,0.316456,0.455696,0.025316,3.0633,71.71,17352.75,0.273312,246.87,27.1137
cleveland_0492,cleveland,174,258,56,72,16,0.321839,0.413793,0.091954,2.9655,54.69,14109.0,0.247813,271.87,22.0453
cleveland_0142,cleveland,270,416,100,118,29,0.37037,0.437037,0.107407,3.0815,47.55,19780.13,0.274766,421.87,30.9065
cleveland_0435,cleveland,167,252,56,76,18,0.335329,0.45509,0.107784,3.018,50.12,12629.44,0.261398,260.94,19.7335
cleveland_0272,cleveland,495,746,138,255,59,0.278788,0.515152,0.119192,3.0141,35.98,26840.89,0.255838,773.44,41.9389
cleveland_0403,cleveland,157,231,42,76,18,0.267516,0.484076,0.11465,2.9427,52.67,12167.61,0.242718,245.31,19.0119
cleveland_0277,cleveland,203,310,28,155,6,0.137931,0.763547,0.029557,3.0542,46.05,14276.98,0.269327,317.19,22.3078
