patch_id,city_code,patch_idx,centroid_lat,centroid_lon,minx_utm,miny_utm,maxx_utm,maxy_utm,crs_utm,n_segments,n_intersections,n_nodes_in_patch,n_components,n_nodes_largest,largest_fraction,entropy_raw,entropy_normalised,entropy_weighted_raw,entropy_weighted_norm,phi,n_edges_used,n_nodes_used,n_4way,n_3way,n_deadend,proportion_4way,proportion_3way,proportion_deadend,mean_degree,mean_edge_length,total_edge_length,meshedness,intersection_density,street_density,circuity,n_blocks,mean_block_area,std_block_area,cv_block_area,mean_block_eri,mean_block_compact,mean_block_elong,mean_block_convex,n_buildings,building_density,mean_building_footprint,std_building_footprint,mean_nn_distance,std_nn_distance
istanbul_1611,istanbul,1611,41.019144,28.605383,634578.59,4541723.45,635378.59,4542523.45,EPSG:32635,510,164,164,7,158,0.9634,3.213581,0.896767,3.221678,0.899026,0.308385,426,158,17,98,22,0.107595,0.620253,0.139241,2.6962,58.38,12434.62,0.180064,246.87,19.4291,1.027536,40,8455.82,9004.1,1.0648,0.9623,0.4371,0.5942,0.9508,3.0,0.0017,358.34,109.54,198.62,248.8
portland_0262,portland,262,45.587726,-122.667243,525556.84,5047896.47,526356.84,5048696.47,EPSG:32610,214,71,71,5,61,0.8592,3.265108,0.911146,3.158274,0.881333,0.26883,144,61,3,32,16,0.04918,0.52459,0.262295,2.3607,62.11,4472.02,0.102564,95.31,6.9875,1.092361,5,5785.43,9139.65,1.5798,0.7865,0.2187,0.3785,0.7687,58.0,0.1167,1287.63,3624.41,36.34,37.02
casablanca_0261,casablanca,261,33.587417,-7.554057,633777.38,3716947.87,634577.38,3717747.87,EPSG:32629,720,225,225,1,225,1.0,3.19579,0.891802,3.208874,0.895453,0.321787,622,225,22,152,24,0.097778,0.675556,0.106667,2.7644,50.9,15829.72,0.195506,351.56,24.7339,1.061792,71,4341.13,4265.61,0.9826,0.9289,0.4214,0.5747,0.9279,21.0,0.0253,769.87,647.55,43.37,14.01
riga_0108,riga,108,56.956193,24.051312,320295.1,6315978.5,321095.1,6316778.5,EPSG:32635,3258,1089,1089,3,1087,0.9982,3.329396,0.929086,3.373777,0.94147,0.217937,3126,1087,274,572,190,0.25207,0.526219,0.174793,2.8795,20.89,32691.07,0.220839,1698.44,51.0798,1.023013,7,10770.44,9395.74,0.8724,0.9094,0.4187,0.5688,0.8837,240.0,0.1357,361.76,657.01,30.45,13.63
cologne_0169,cologne,169,50.946569,6.909406,352742.11,5645564.25,353542.11,5646364.25,EPSG:32632,1130,445,445,11,423,0.9506,3.317463,0.925756,3.307698,0.923031,0.227513,996,423,34,227,143,0.080378,0.536643,0.338061,2.3735,33.68,16908.77,0.095125,660.94,26.42,1.07406,2,5115.38,4520.58,0.8837,0.815,0.3487,0.5319,0.7692,,,,,,
ghent_0163,ghent,163,51.064568,3.757153,552655.01,5656877.84,553455.01,5657677.84,EPSG:32631,460,162,162,5,158,0.9753,3.298914,0.920579,3.377586,0.942533,0.242281,374,158,7,87,40,0.044304,0.550633,0.253165,2.519,50.15,9980.46,0.135048,246.87,15.5945,1.050507,5,24282.45,25958.02,1.069,0.955,0.4468,0.6085,0.9757,1660.0,0.2573,99.2,162.78,8.74,6.43
hanoi_0339,hanoi,339,21.1204,105.405902,541751.27,2335126.51,542551.27,2335926.51,EPSG:32648,114,42,42,3,40,0.9524,3.163961,0.88292,3.166674,0.883677,0.345437,82,40,0,17,15,0.0,0.425,0.375,2.05,98.03,4019.17,0.026667,62.5,6.28,1.083999,2,72826.33,71224.98,0.978,0.9625,0.5302,0.7228,0.9286,0.0,0.0,,,,
adelaide_0983,adelaide,983,-34.944635,138.623712,282592.29,6130118.26,283392.29,6130918.26,EPSG:32754,1486,485,485,5,481,0.9918,3.194613,0.891474,3.080237,0.859557,0.322669,1372,481,117,256,79,0.243243,0.532225,0.164241,2.8607,34.57,23781.17,0.217346,751.56,37.1581,1.045983,16,12935.54,13351.94,1.0322,0.9365,0.3474,0.4419,0.9455,536.0,0.2247,268.28,428.8,17.4,11.53
casablanca_0316,casablanca,316,33.601332,-7.510716,637777.38,3718547.87,638577.38,3719347.87,EPSG:32629,838,251,251,2,250,0.996,3.289897,0.918063,3.234222,0.902527,0.249409,740,250,38,174,10,0.152,0.696,0.04,2.96,43.41,16060.99,0.244444,390.62,25.0953,1.041916,61,4586.83,5692.98,1.2412,0.9321,0.3931,0.4748,0.9146,25.0,0.0462,1181.78,1407.84,72.96,64.65
brasilia_1297,brasilia,1297,-15.760884,-47.920892,186603.82,8254945.62,187403.82,8255745.62,EPSG:32723,238,73,73,5,59,0.8082,3.206276,0.894728,2.890652,0.806652,0.313903,150,59,2,37,8,0.033898,0.627119,0.135593,2.6102,60.22,4636.61,0.168142,92.19,7.2447,1.082187,4,5308.21,4460.88,0.8404,0.9133,0.2087,0.3516,0.91,,,,,,
quito_0712,quito,712,-0.064267,-78.467202,781529.29,9992489.57,782329.29,9993289.57,EPSG:32717,300,116,116,5,101,0.8707,3.319321,0.926274,3.287065,0.917273,0.226025,220,101,9,40,39,0.089109,0.39604,0.386139,2.2178,68.86,7712.51,0.060914,157.81,12.0508,1.155714,4,5713.04,6884.4,1.205,0.9192,0.3365,0.3957,0.9824,874.0,0.1394,102.1,263.82,11.21,6.76
istanbul_2694,istanbul,2694,41.036579,28.881799,657778.59,4544123.45,658578.59,4544923.45,EPSG:32635,812,242,242,4,237,0.9793,3.261505,0.91014,3.133345,0.874377,0.271631,672,237,27,161,20,0.113924,0.679325,0.084388,2.8354,51.17,17192.97,0.21322,370.31,26.864,1.0135,85,4863.61,6248.48,1.2847,0.9621,0.3958,0.4732,0.9648,2015.0,0.4839,153.69,277.02,10.88,5.48
verona_1119,verona,1119,45.375939,10.921623,650059.24,5026109.99,650859.24,5026909.99,EPSG:32632,250,96,96,2,95,0.9896,3.345122,0.933474,3.171884,0.885131,0.205226,228,95,4,56,26,0.042105,0.589474,0.273684,2.4,45.7,5210.2,0.108108,148.44,8.1409,1.033316,3,28113.7,32356.05,1.1509,0.9683,0.4724,0.613,0.9701,,,,,,
tbilisi_0412,tbilisi,412,41.7655,44.827669,485275.7,4623354.86,486075.7,4624154.86,EPSG:32638,108,34,34,1,34,1.0,3.197807,0.892365,2.885674,0.805263,0.320274,80,34,1,17,7,0.029412,0.5,0.205882,2.3529,84.08,3363.03,0.111111,53.12,5.2547,1.057172,0,,,,,,,,3.0,0.0005,105.28,84.88,279.64,163.0
quito_0741,quito,741,-0.143804,-78.460013,782329.29,9983689.57,783129.29,9984489.57,EPSG:32717,278,111,111,9,95,0.8559,3.312012,0.924235,3.237155,0.903345,0.231867,194,95,1,41,39,0.010526,0.431579,0.410526,2.0421,73.66,7144.56,0.016216,148.44,11.1634,1.021549,2,28005.95,5998.7,0.2142,0.985,0.3928,0.4945,0.9998,66.0,0.0218,211.0,322.54,26.29,44.73
quito_0806,quito,806,0.00804,-78.452839,783129.29,10000489.57,783929.29,10001289.57,EPSG:32717,216,73,73,6,66,0.9041,3.138852,0.875913,2.997785,0.836548,0.363797,162,66,4,36,14,0.060606,0.545455,0.212121,2.4545,95.02,7697.01,0.125984,103.12,12.0266,1.039249,16,21895.01,24679.59,1.1272,0.9627,0.3921,0.4633,0.9518,21.0,0.005,152.76,123.49,16.16,21.28
warsaw_0551,warsaw,551,52.166654,21.081548,505177.48,5779177.34,505977.48,5779977.34,EPSG:32634,1546,543,543,5,539,0.9926,3.252738,0.907694,3.224417,0.899791,0.278426,1394,539,87,278,136,0.16141,0.51577,0.252319,2.5863,29.88,20827.2,0.148183,842.19,32.5425,1.038837,2,14482.96,13425.59,0.927,0.7723,0.3664,0.7522,0.7245,,,,,,
vilnius_0018,vilnius,18,54.622813,25.098277,376818.45,6054081.45,377618.45,6054881.45,EPSG:32635,390,165,165,4,146,0.8848,3.252479,0.907622,3.193115,0.891056,0.278626,296,146,5,62,68,0.034247,0.424658,0.465753,2.0274,39.89,5903.14,0.010453,228.12,9.2237,1.027248,4,30704.22,19771.66,0.6439,0.9997,0.4676,0.5852,0.9928,,,,,,
brasilia_1775,brasilia,1775,-15.863392,-47.817867,197803.82,8243745.62,198603.82,8244545.62,EPSG:32723,146,47,47,3,45,0.9574,3.153922,0.880119,2.589397,0.722585,0.352809,112,45,5,21,9,0.111111,0.466667,0.2,2.4889,94.73,5304.76,0.141176,70.31,8.2887,1.02186,9,2693.74,829.84,0.3081,0.824,0.2142,0.2539,0.8169,,,,,,
phoenix_1745,phoenix,1745,33.504206,-111.94549,411780.48,3707185.52,412580.48,3707985.52,EPSG:32612,626,208,208,3,206,0.9904,3.157277,0.881055,2.782912,0.776586,0.350349,554,206,39,103,36,0.18932,0.5,0.174757,2.7476,47.49,13440.72,0.191646,321.87,21.0011,1.231769,1,860.4,0.0,0.0,0.9408,0.1266,0.1268,0.9216,142.0,0.1163,524.03,607.47,38.51,16.2
hanoi_2517,hanoi,2517,20.967396,105.759485,578551.27,2318326.51,579351.27,2319126.51,EPSG:32648,608,210,210,11,191,0.9095,3.141571,0.876672,3.134624,0.874734,0.361821,468,191,16,99,48,0.08377,0.518325,0.251309,2.4503,57.06,13352.04,0.116711,298.44,20.8626,1.051379,4,23441.41,38089.22,1.6249,0.8879,0.3035,0.6501,0.9525,169.0,0.0635,240.44,678.66,11.81,15.69
casablanca_0243,casablanca,243,33.558664,-7.563154,632977.38,3713747.87,633777.38,3714547.87,EPSG:32629,994,293,293,2,290,0.9898,3.171041,0.884896,3.166412,0.883604,0.340213,858,290,61,178,22,0.210345,0.613793,0.075862,2.9586,42.69,18314.9,0.243478,453.12,28.617,1.060054,67,4380.56,10748.48,2.4537,0.938,0.4567,0.5628,0.9304,70.0,0.0907,829.08,1146.55,45.99,45.4
verona_3189,verona,3189,45.144237,11.371735,686059.24,5001309.99,686859.24,5002109.99,EPSG:32632,138,43,43,2,42,0.9767,3.300844,0.921118,3.175264,0.886074,0.240751,110,42,4,22,7,0.095238,0.52381,0.166667,2.619,87.11,4791.18,0.177215,65.62,7.4862,1.028103,8,17551.27,11701.57,0.6667,0.9297,0.3982,0.5666,0.9164,,,,,,
brasilia_1665,brasilia,1665,-15.660839,-47.837442,195403.82,8266145.62,196203.82,8266945.62,EPSG:32723,110,43,43,2,42,0.9767,3.277962,0.914733,3.084215,0.860667,0.258791,102,42,3,24,12,0.071429,0.571429,0.285714,2.4286,56.78,2895.74,0.126582,65.62,4.5246,1.046762,5,2513.63,1587.03,0.6314,0.9775,0.4134,0.4249,0.9898,,,,,,
tashkent_0634,tashkent,634,41.276955,69.366527,530296.16,4569167.22,531096.16,4569967.22,EPSG:32642,336,103,103,5,86,0.835,3.171007,0.884886,3.189442,0.890031,0.340237,220,86,7,48,14,0.081395,0.55814,0.162791,2.5581,71.77,7894.5,0.149701,134.37,12.3352,1.100736,6,39548.9,33811.61,0.8549,0.9231,0.4693,0.6014,0.93,287.0,0.1897,423.0,536.93,27.03,10.19
bangkok_0430,bangkok,430,13.668609,100.442649,655628.23,1511140.91,656428.23,1511940.91,EPSG:32647,750,256,256,4,227,0.8867,3.301542,0.921313,3.328325,0.928787,0.240197,604,227,48,109,55,0.211454,0.480176,0.242291,2.6608,48.53,14655.27,0.169265,354.69,22.8989,1.107804,17,6337.15,6050.63,0.9548,0.9616,0.4269,0.4834,0.9633,213.0,0.1921,577.18,645.31,23.99,24.95
sofia_0380,sofia,380,42.694092,23.383954,694877.94,4729200.69,695677.94,4730000.69,EPSG:32634,264,91,91,1,91,1.0,3.197766,0.892354,3.166493,0.883627,0.320305,214,91,5,49,27,0.054945,0.538462,0.296703,2.3516,75.73,8102.89,0.096045,142.19,12.6608,1.043623,11,15556.08,9071.23,0.5831,0.9481,0.3834,0.5314,0.9537,928.0,0.1422,98.08,103.57,12.14,6.1
quito_0601,quito,601,-0.201653,-78.481553,779929.29,9977289.57,780729.29,9978089.57,EPSG:32717,1390,438,438,3,435,0.9932,3.339706,0.931963,3.238523,0.903727,0.209615,1232,435,143,170,92,0.328736,0.390805,0.211494,2.8506,38.97,24162.89,0.215029,679.69,37.7545,1.16218,15,5377.78,5511.04,1.0248,0.9841,0.2845,0.3142,0.9864,277.0,0.1463,337.99,332.83,22.58,12.42
istanbul_2173,istanbul,2173,41.067634,28.739863,645778.59,4547323.45,646578.59,4548123.45,EPSG:32635,344,107,107,4,89,0.8318,3.342992,0.93288,3.330323,0.929344,0.206954,230,89,9,51,17,0.101124,0.573034,0.191011,2.5843,57.18,6575.86,0.156069,139.06,10.2748,1.036392,31,4323.42,2769.31,0.6405,0.9728,0.4617,0.6043,0.9682,206.0,0.0443,137.58,218.64,22.91,38.21
budapest_0378,budapest,378,47.566493,19.079603,355153.39,5269506.49,355953.39,5270306.49,EPSG:32634,416,134,134,2,124,0.9254,3.164965,0.8832,3.0588,0.853575,0.344697,334,124,12,76,17,0.096774,0.612903,0.137097,2.6935,60.23,10058.04,0.18107,193.75,15.7157,1.059804,6,16354.99,9729.24,0.5949,0.9471,0.3632,0.5127,0.9811,483.0,0.2701,357.88,436.47,19.44,12.63
helsinki_0086,helsinki,86,60.156115,24.941584,385340.12,6670178.1,386140.12,6670978.1,EPSG:32635,3672,1302,1302,3,1300,0.9985,3.290169,0.918139,3.302924,0.921698,0.249194,3502,1300,295,630,330,0.226923,0.484615,0.253846,2.6938,18.58,32527.6,0.174181,2031.25,50.8244,1.024708,19,10245.52,7902.03,0.7713,0.9358,0.4189,0.5275,0.9244,,,,,,
cologne_0193,cologne,193,50.896447,6.923029,353542.11,5639964.25,354342.11,5640764.25,EPSG:32632,272,90,90,8,79,0.8778,3.236024,0.90303,3.063937,0.855008,0.291291,200,79,5,42,16,0.063291,0.531646,0.202532,2.5316,76.22,7622.13,0.143791,123.44,11.9096,1.018514,0,,,,,,,,,,,,,
hanoi_3247,hanoi,3247,21.29962,105.815167,584151.27,2355126.51,584951.27,2355926.51,EPSG:32648,114,36,36,2,35,0.9722,3.231934,0.901888,3.097072,0.864254,0.294422,76,35,1,16,12,0.028571,0.457143,0.342857,2.1714,113.36,4307.68,0.061538,54.69,6.7308,1.054148,4,42167.05,19170.63,0.4546,0.9653,0.5207,0.7681,0.9286,0.0,0.0,,,,
kyoto_0324,kyoto,324,34.956635,135.739227,567091.91,3868083.52,567891.91,3868883.52,EPSG:32653,442,134,134,7,127,0.9478,3.160486,0.881951,3.197692,0.892333,0.347993,336,127,11,78,18,0.086614,0.614173,0.141732,2.6457,70.1,11776.71,0.168675,198.44,18.4011,1.039777,32,7906.88,7575.47,0.9581,0.9639,0.4275,0.522,0.9587,659.0,0.1615,156.81,835.36,11.59,11.25
istanbul_0258,istanbul,258,41.23392,28.114247,592978.59,4564923.45,593778.59,4565723.45,EPSG:32635,188,59,59,3,57,0.9661,3.276396,0.914296,3.201717,0.893456,0.260017,152,57,8,32,10,0.140351,0.561404,0.175439,2.6667,97.31,7395.94,0.183486,89.06,11.5562,1.020113,18,20442.85,12566.32,0.6147,0.9499,0.4398,0.6488,0.9318,551.0,0.1033,120.01,84.45,16.74,6.95
cologne_0277,cologne,277,50.87548,6.958077,355942.11,5637564.25,356742.11,5638364.25,EPSG:32632,642,247,247,5,243,0.9838,3.274462,0.913756,3.357285,0.936868,0.261531,566,243,15,131,80,0.061728,0.539095,0.329218,2.3457,43.88,12506.95,0.089397,379.69,19.5421,1.04028,6,33344.12,18635.6,0.5589,0.9724,0.4693,0.5845,0.9503,,,,,,
lasvegas_0184,lasvegas,184,36.283994,-115.266582,655273.93,4016442.16,656073.93,4017242.16,EPSG:32611,922,296,296,3,294,0.9932,3.312812,0.924458,3.156226,0.880762,0.231229,830,294,39,191,35,0.132653,0.64966,0.119048,2.8367,38.55,16074.47,0.212693,459.37,25.1164,1.087803,7,18296.37,17360.73,0.9489,0.9193,0.3322,0.3704,0.9019,348.0,0.1675,307.99,566.01,20.2,14.31
amsterdam_0164,amsterdam,164,52.3661,4.909678,629622.19,5803074.43,630422.19,5803874.43,EPSG:32631,974,318,318,8,261,0.8208,3.275166,0.913953,3.249081,0.906673,0.26098,682,261,35,150,63,0.1341,0.574713,0.241379,2.613,39.66,13524.28,0.156673,407.81,21.1317,1.049676,10,18863.22,12555.93,0.6656,0.9314,0.3342,0.4104,0.9138,1016.0,0.3215,202.52,613.83,11.4,10.05
bangkok_0493,bangkok,493,13.726374,100.457796,657228.23,1517540.91,658028.23,1518340.91,EPSG:32647,526,233,233,22,202,0.867,3.286159,0.91702,3.244466,0.905385,0.252354,418,202,10,86,92,0.049505,0.425743,0.455446,2.0693,48.42,10119.28,0.02005,315.62,15.8114,1.054721,3,3845.17,3968.46,1.0321,0.8977,0.3899,0.4293,0.8488,145.0,0.0502,221.57,512.43,15.74,10.21
houston_1183,houston,1183,29.67651,-95.2933,277672.3,3284740.6,278472.3,3285540.6,EPSG:32615,586,199,199,2,198,0.995,3.212082,0.896349,3.172924,0.885421,0.309519,530,198,38,105,44,0.191919,0.530303,0.222222,2.7374,51.63,13991.7,0.189258,309.37,21.862,1.055544,8,12008.43,13585.31,1.1313,0.943,0.1937,0.1958,0.92,,,,,,
istanbul_2626,istanbul,2626,41.087307,28.864197,656178.59,4549723.45,656978.59,4550523.45,EPSG:32635,206,60,60,2,59,0.9833,3.159709,0.881734,2.948328,0.822747,0.348564,154,59,8,28,11,0.135593,0.474576,0.186441,2.6102,60.19,4634.86,0.168142,92.19,7.242,1.031314,13,4381.92,1815.3,0.4143,0.962,0.3033,0.369,0.9726,346.0,0.0887,164.07,115.79,11.79,5.24
casablanca_0159,casablanca,159,33.530399,-7.61531,628177.38,3710547.87,628977.38,3711347.87,EPSG:32629,764,222,222,2,219,0.9865,3.142734,0.876997,2.986262,0.833332,0.360976,644,219,37,144,12,0.16895,0.657534,0.054795,2.9406,51.64,16627.11,0.240185,342.19,25.9799,1.017929,71,6303.1,6667.35,1.0578,0.952,0.4172,0.5189,0.9512,184.0,0.1349,469.18,654.66,23.92,18.63
verona_0420,verona,420,45.601376,10.78569,638859.24,5050909.99,639659.24,5051709.99,EPSG:32632,202,82,82,3,76,0.9268,3.227854,0.90075,3.203775,0.89403,0.297538,166,76,2,38,28,0.026316,0.5,0.368421,2.1842,43.86,3640.49,0.054422,118.75,5.6883,1.066039,2,7543.01,6657.68,0.8826,0.9127,0.22,0.2962,0.9628,,,,,,
bratislava_0296,bratislava,296,48.221344,17.145812,658977.87,5342728.22,659777.87,5343528.22,EPSG:32633,220,79,79,4,74,0.9367,3.335805,0.930874,3.178493,0.886975,0.212769,158,74,2,32,26,0.027027,0.432432,0.351351,2.1351,93.56,7391.4,0.041958,115.62,11.5491,1.086244,1,76408.36,0.0,0.0,0.9143,0.3294,0.3722,0.8655,,,,,,
orlando_0486,orlando,486,28.485992,-81.403826,460074.2,3150706.54,460874.2,3151506.54,EPSG:32617,280,90,90,9,72,0.8,3.22427,0.89975,3.218235,0.898066,0.30027,192,72,3,50,8,0.041667,0.694444,0.111111,2.8333,77.59,7914.21,0.223022,112.5,12.366,1.146179,7,11612.07,13275.4,1.1432,0.9275,0.3852,0.4385,0.88,199.0,0.1714,551.13,777.53,29.74,16.35
cairo_0113,cairo,113,30.066222,31.266889,332543.78,3326989.41,333343.78,3327789.41,EPSG:32636,1232,431,431,7,414,0.9606,3.311427,0.924071,3.305679,0.922467,0.232333,1074,414,50,243,96,0.120773,0.586957,0.231884,2.6039,38.01,20485.73,0.153098,646.87,32.009,1.015349,114,3516.53,2616.3,0.744,0.9654,0.4806,0.6698,0.9802,5.0,0.0177,2267.3,1154.99,208.52,273.71
vilnius_0289,vilnius,289,54.668531,25.269827,388018.45,6058881.45,388818.45,6059681.45,EPSG:32635,1384,497,497,12,465,0.9356,3.144675,0.877538,3.154172,0.880189,0.359563,1184,465,63,242,123,0.135484,0.52043,0.264516,2.5548,31.8,18890.59,0.140541,726.56,29.5166,1.067381,3,20537.96,26926.33,1.3111,0.9002,0.2919,0.3782,0.9246,,,,,,
istanbul_1686,istanbul,1686,41.026081,28.624583,636178.59,4542523.45,636978.59,4543323.45,EPSG:32635,656,220,220,4,212,0.9636,3.303379,0.921825,3.414145,0.952735,0.238739,584,212,40,121,44,0.188679,0.570755,0.207547,2.7547,51.18,14944.56,0.193317,331.25,23.3509,1.081429,9,10912.13,13122.14,1.2025,0.8315,0.292,0.4404,0.8028,40.0,0.1409,2254.75,8327.28,43.01,44.85
kyiv_0606,kyiv,606,50.418041,30.538639,324745.8,5587607.52,325545.8,5588407.52,EPSG:32636,1758,583,583,8,574,0.9846,3.210706,0.895965,3.260733,0.909925,0.310559,1592,574,110,324,104,0.191638,0.56446,0.181185,2.7944,33.49,26862.52,0.20035,896.87,41.9727,1.05318,1,3555.68,0.0,0.0,1.0,0.4769,0.4919,0.9999,228.0,0.2072,581.63,796.02,35.56,17.5
stockholm_0037,stockholm,37,59.279788,17.98722,327952.93,6574688.22,328752.93,6575488.22,EPSG:32634,410,151,151,9,141,0.9338,3.250942,0.907193,3.234246,0.902533,0.279814,320,141,10,67,49,0.070922,0.475177,0.347518,2.2695,62.7,10031.8,0.072202,220.31,15.6747,1.021059,16,19077.65,17928.76,0.9398,0.9531,0.4175,0.5658,0.9652,766.0,0.1291,107.9,171.85,18.25,6.85
kyoto_0311,kyoto,311,35.050462,135.731299,566291.91,3878483.52,567091.91,3879283.52,EPSG:32653,322,105,105,3,97,0.9238,3.140052,0.876248,3.296604,0.919935,0.362925,240,97,1,62,18,0.010309,0.639175,0.185567,2.4742,70.66,8479.55,0.126984,151.56,13.2493,1.191878,6,7328.26,4923.31,0.6718,0.8619,0.4131,0.6438,0.8608,811.0,0.1133,89.44,190.51,9.32,7.64
vienna_0536,vienna,536,48.252188,16.46956,608685.9,5344974.32,609485.9,5345774.32,EPSG:32633,880,294,294,3,291,0.9898,3.160002,0.881815,3.153657,0.880045,0.348349,820,291,39,195,41,0.134021,0.670103,0.140893,2.8179,32.56,13351.25,0.207972,454.69,20.8613,1.081103,1,1903.28,0.0,0.0,0.7759,0.0835,0.1236,0.8423,,,,,,
dublin_0091,dublin,91,53.345349,-6.270406,681299.32,5913762.18,682099.32,5914562.18,EPSG:32629,1502,509,509,7,501,0.9843,3.324429,0.9277,3.20502,0.894378,0.221929,1382,501,101,272,99,0.201597,0.542914,0.197605,2.7824,31.3,21815.8,0.197593,782.81,34.0872,1.040687,24,10120.47,11539.67,1.1402,0.923,0.3829,0.4978,0.9224,,,,,,
hanoi_2461,hanoi,2461,21.220403,105.753064,577751.27,2346326.51,578551.27,2347126.51,EPSG:32648,142,40,40,5,33,0.825,3.168872,0.884291,3.004317,0.838371,0.341815,82,33,1,20,6,0.030303,0.606061,0.181818,2.4848,100.33,4113.71,0.147541,51.56,6.4277,1.053191,9,11886.4,6686.3,0.5625,0.9812,0.3879,0.4265,0.9407,5.0,0.004,509.96,705.86,72.27,20.25
istanbul_1178,istanbul,1178,41.043014,28.434639,620178.59,4544123.45,620978.59,4544923.45,EPSG:32635,590,173,173,2,172,0.9942,3.134982,0.874834,3.096343,0.864051,0.366603,486,172,23,111,15,0.133721,0.645349,0.087209,2.8256,57.28,13920.15,0.212389,268.75,21.7502,1.009047,69,5967.45,4281.43,0.7175,0.9807,0.4868,0.6422,0.9778,6.0,0.0025,269.61,197.82,88.49,82.58
riga_0228,riga,228,56.986436,24.114776,324295.1,6319178.5,325095.1,6319978.5,EPSG:32635,338,112,112,5,108,0.9643,3.275709,0.914104,3.13699,0.875394,0.260555,272,108,18,49,27,0.166667,0.453704,0.25,2.6296,72.39,10278.69,0.165877,168.75,16.0604,1.101627,0,,,,,,,,125.0,0.1665,852.43,1665.87,37.98,26.72
bangkok_0690,bangkok,690,13.762219,100.509806,662828.23,1521540.91,663628.23,1522340.91,EPSG:32647,644,222,222,10,188,0.8468,3.17322,0.885504,3.160924,0.882073,0.3386,488,188,23,105,42,0.12234,0.558511,0.223404,2.5957,44.97,10971.64,0.153639,293.75,17.1432,1.047511,14,10923.58,15000.58,1.3732,0.9421,0.2914,0.3844,0.9362,333.0,0.2036,391.37,859.93,17.22,17.78
thessaloniki_2731,thessaloniki,2731,40.700914,23.689031,726783.42,4508634.41,727583.42,4509434.41,EPSG:32634,116,33,33,5,29,0.8788,3.131412,0.873837,2.940073,0.820443,0.369187,70,29,2,15,7,0.068966,0.517241,0.241379,2.4138,97.55,3414.39,0.132075,45.31,5.335,1.064731,1,2417.85,0.0,0.0,0.6466,0.0591,0.1291,0.495,,,,,,
brasilia_1688,brasilia,1688,-15.834303,-47.832389,196203.82,8246945.62,197003.82,8247745.62,EPSG:32723,194,63,63,4,56,0.8889,3.178968,0.887108,3.208097,0.895236,0.334338,148,56,8,31,11,0.142857,0.553571,0.196429,2.6429,66.08,4889.79,0.17757,87.5,7.6403,1.03084,1,9384.2,0.0,0.0,0.7716,0.1035,0.1522,0.6586,,,,,,
verona_1921,verona,1921,45.171757,11.067454,662059.24,5003709.99,662859.24,5004509.99,EPSG:32632,304,99,99,1,99,1.0,3.157624,0.881152,3.128741,0.873092,0.350095,264,99,17,53,18,0.171717,0.535354,0.181818,2.7879,59.1,8156.45,0.207254,154.69,12.7444,1.132548,10,6711.24,8924.13,1.3297,0.9775,0.2686,0.2893,0.9729,,,,,,
hanoi_3427,hanoi,3427,21.248952,105.830308,585751.27,2349526.51,586551.27,2350326.51,EPSG:32648,148,52,52,5,48,0.9231,3.28258,0.916021,3.12411,0.8718,0.255168,108,48,3,23,17,0.0625,0.479167,0.354167,2.25,102.99,5561.72,0.076923,75.0,8.6902,1.102314,1,7573.59,0.0,0.0,0.6721,0.0391,0.0736,0.5723,5.0,0.0146,1872.76,807.4,77.02,22.34
amsterdam_0103,amsterdam,103,52.352473,4.862101,626422.19,5801474.43,627222.19,5802274.43,EPSG:32631,748,228,228,1,228,1.0,3.207033,0.89494,2.994783,0.83571,0.313333,628,228,52,106,47,0.22807,0.464912,0.20614,2.7544,43.85,13770.27,0.192905,356.25,21.516,1.025064,32,9804.64,7870.04,0.8027,0.9413,0.3757,0.4476,0.9236,1505.0,0.2317,98.51,116.26,8.11,4.67
hanoi_0742,hanoi,742,21.047849,105.505803,552151.27,2327126.51,552951.27,2327926.51,EPSG:32648,180,59,59,4,56,0.9492,3.230793,0.90157,3.250122,0.906964,0.295294,126,56,2,27,17,0.035714,0.482143,0.303571,2.25,95.2,5997.87,0.074766,87.5,9.3717,1.032203,6,30764.12,21549.71,0.7005,0.9416,0.4798,0.7564,0.9427,914.0,0.1332,93.28,112.82,9.03,7.73
bucharest_0151,bucharest,151,44.413327,26.073142,425807.74,4917799.54,426607.74,4918599.54,EPSG:32635,906,284,284,8,277,0.9754,3.154392,0.88025,3.093552,0.863272,0.352464,766,277,32,178,33,0.115523,0.642599,0.119134,2.7653,48.9,18728.13,0.1949,432.81,29.2627,1.076618,19,12066.43,11829.48,0.9804,0.9418,0.3992,0.5447,0.9481,415.0,0.2328,358.98,726.96,22.87,15.43
warsaw_0615,warsaw,615,52.173828,21.104958,506777.48,5779977.34,507577.48,5780777.34,EPSG:32634,262,111,111,3,105,0.9459,3.138501,0.875815,3.101039,0.865362,0.364052,220,105,21,25,56,0.2,0.238095,0.533333,2.1333,35.02,3922.59,0.039024,164.06,6.1291,1.028989,0,,,,,,,,,,,,,
vienna_0432,vienna,432,48.166388,16.424069,605485.9,5335374.32,606285.9,5336174.32,EPSG:32633,1888,619,619,15,590,0.9532,3.333976,0.930364,3.258279,0.90924,0.214245,1596,590,104,322,112,0.176271,0.545763,0.189831,2.7186,30.53,24487.36,0.181277,921.87,38.2615,1.056339,0,,,,,,,,,,,,,
